Model	Displ	Cyl	Trans	Drive	Fuel	Sales Area	Stnd	Stnd Description	Underhood ID	Veh Class	Air Pollution Score	City MPG	Hwy MPG	Cmb MPG	Greenhouse Gas Score	SmartWay 
JAGUAR Jaguar XJ LWB	5	8	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CJCXV05.0EAL	large car	5	15	22	18	3	no
JAGUAR Jaguar XJ LWB	5	8	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CJCXV05.0EAL	large car	6	15	21	17	2	no
JAGUAR Jaguar XJ LWB	5	8	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CJCXV05.0EAL	large car	6	15	22	18	3	no
JAGUAR XF	5	8	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CJCXV05.0EAL	midsize car	5	15	21	17	2	no
JAGUAR XF	5	8	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CJCXV05.0EAL	midsize car	5	16	23	19	3	no
JAGUAR XF	5	8	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CJCXV05.0EAL	midsize car	6	15	21	17	2	no
JAGUAR XF	5	8	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CJCXV05.0EAL	midsize car	6	16	23	19	3	no
JAGUAR XJ	5	8	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CJCXV05.0EAL	large car	5	15	21	17	2	no
JAGUAR XJ	5	8	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CJCXV05.0EAL	large car	5	16	23	19	3	no
JAGUAR XJ	5	8	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CJCXV05.0EAL	large car	6	15	21	17	2	no
JAGUAR XJ	5	8	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CJCXV05.0EAL	large car	6	16	23	19	3	no
JAGUAR XK	5	8	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CJCXV05.0EAL	small car	5	15	22	17	2	no
JAGUAR XK	5	8	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CJCXV05.0EAL	small car	5	16	24	19	3	no
JAGUAR XK	5	8	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CJCXV05.0EAL	small car	6	15	22	17	2	no
JAGUAR XK	5	8	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CJCXV05.0EAL	small car	6	16	24	19	3	no
JAGUAR XK Convertible	5	8	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CJCXV05.0EAL	small car	5	15	22	17	2	no
JAGUAR XK Convertible	5	8	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CJCXV05.0EAL	small car	5	16	22	18	3	no
JAGUAR XK Convertible	5	8	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CJCXV05.0EAL	small car	6	15	22	17	2	no
JAGUAR XK Convertible	5	8	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CJCXV05.0EAL	small car	6	16	22	18	3	no
JEEP Compass	2	4	CVT	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	CCRXJ02.4VP1	SUV	6	23	27	24	5	no
JEEP Compass	2	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CCRXJ02.44P1	SUV	5	23	29	25	6	no
JEEP Compass	2	4	Man-5	2WD	Gasoline	CA	L2	California LEV-II LEV	CCRXJ02.44P1	SUV	5	23	29	25	6	no
JEEP Compass	2.4	4	CVT	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	CCRXT02.4VP0	SUV	6	20	23	21	4	no
JEEP Compass	2.4	4	CVT	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	CCRXT02.4VP0	SUV	6	21	26	23	5	no
JEEP Compass	2.4	4	CVT	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	CCRXJ02.4VP1	SUV	6	21	27	24	5	no
JEEP Compass	2.4	4	Man-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CCRXT02.44P0	SUV	5	22	28	24	5	no
JEEP Compass	2.4	4	Man-5	4WD	Gasoline	CA	L2	California LEV-II LEV	CCRXT02.44P0	SUV	5	22	28	24	5	no
JEEP Compass	2.4	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CCRXJ02.44P1	SUV	5	23	28	25	6	no
JEEP Compass	2.4	4	Man-5	2WD	Gasoline	CA	L2	California LEV-II LEV	CCRXJ02.44P1	SUV	5	23	28	25	6	no
JEEP Grand Cherokee	3.6	6	Auto-5	4WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	CCRXT03.6UPA	SUV	6	12/16	17/23	14/19	3	no
JEEP Grand Cherokee	3.6	6	Auto-5	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	CCRXT03.6UPA	SUV	6	13/17	17/23	14/19	3	no
JEEP Grand Cherokee	5.7	8	Auto-6	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	CCRXT05.7VP0	SUV	6	13	20	15	1	no
JEEP Grand Cherokee	5.7	8	Auto-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	CCRXT05.7VP0	SUV	6	14	20	16	1	no
JEEP Grand Cherokee SRT8	6.4	8	Auto-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CCRXT06.41P1	SUV	5	12	18	14	1	no
JEEP Grand Cherokee SRT8	6.4	8	Auto-5	4WD	Gasoline	CA	L2	California LEV-II LEV	CCRXT06.41P1	SUV	5	12	18	14	1	no
JEEP Liberty	3.7	6	Auto-4	4WD	Gasoline	FA	B8	Federal Tier 2 Bin 8	CCRXT03.7HN0	SUV	2	15	21	17	2	no
JEEP Liberty	3.7	6	Auto-4	2WD	Gasoline	FA	B8	Federal Tier 2 Bin 8	CCRXT03.7HN0	SUV	2	16	22	18	3	no
JEEP Patriot	2	4	CVT	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	CCRXJ02.4VP1	SUV	6	23	27	24	5	no
JEEP Patriot	2	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CCRXJ02.44P1	SUV	5	23	29	25	6	no
JEEP Patriot	2	4	Man-5	2WD	Gasoline	CA	L2	California LEV-II LEV	CCRXJ02.44P1	SUV	5	23	29	25	6	no
JEEP Patriot	2.4	4	CVT	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	CCRXT02.4VP0	SUV	6	20	23	21	4	no
JEEP Patriot	2.4	4	CVT	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	CCRXT02.4VP0	SUV	6	21	26	23	5	no
JEEP Patriot	2.4	4	CVT	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	CCRXJ02.4VP1	SUV	6	21	27	24	5	no
JEEP Patriot	2.4	4	Man-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CCRXT02.44P0	SUV	5	22	28	24	5	no
JEEP Patriot	2.4	4	Man-5	4WD	Gasoline	CA	L2	California LEV-II LEV	CCRXT02.44P0	SUV	5	22	28	24	5	no
JEEP Patriot	2.4	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CCRXJ02.44P1	SUV	5	23	28	25	6	no
JEEP Patriot	2.4	4	Man-5	2WD	Gasoline	CA	L2	California LEV-II LEV	CCRXJ02.44P1	SUV	5	23	28	25	6	no
JEEP Wrangler	3.6	6	Auto-5	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	CCRXT03.6VP1	SUV	6	16	20	18	3	no
JEEP Wrangler	3.6	6	Auto-5	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	CCRXT03.6VP1	SUV	6	17	21	18	3	no
JEEP Wrangler	3.6	6	Man-6	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	CCRXT03.6VP1	SUV	6	16	21	18	3	no
JEEP Wrangler	3.6	6	Man-6	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	CCRXT03.6VP1	SUV	6	17	21	18	3	no
KIA Forte	2	4	Auto-6	2WD	Gasoline	CA	PZEV	California PZEV	CKMXV02.0TPC	midsize car	9	26	36	29	7	yes
KIA Forte	2	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXV02.0TW5	midsize car	5	26	36	29	7	yes
KIA Forte	2	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXV02.0TW5	midsize car	6	26	36	29	7	yes
KIA Forte	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXV02.0TW5	midsize car	5	25	34	29	7	yes
KIA Forte	2	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXV02.0TW5	midsize car	6	25	34	29	7	yes
KIA Forte	2.4	4	Auto-6	2WD	Gasoline	CA	PZEV	California PZEV	CKMXV02.4DPC	midsize car	9	23	32	26	6	yes
KIA Forte	2.4	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXV02.4DW5	midsize car	5	23	32	26	6	no
KIA Forte	2.4	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXV02.4DW5	midsize car	6	23	32	26	6	yes
KIA Forte	2.4	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXV02.4DW5	midsize car	5	22	32	26	6	no
KIA Forte	2.4	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXV02.4DW5	midsize car	6	22	32	26	6	yes
KIA Forte Eco	2	4	Auto-6	2WD	Gasoline	CA	PZEV	California PZEV	CKMXV02.0TPC	midsize car	9	27	37	30	7	yes
KIA Forte Eco	2	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXV02.0TW5	midsize car	5	27	37	30	7	yes
KIA Forte Eco	2	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXV02.0TW5	midsize car	6	27	37	30	7	yes
KIA Forte Koup	2	4	Auto-6	2WD	Gasoline	CA	PZEV	California PZEV	CKMXV02.0TPC	small car	9	25	34	29	7	yes
KIA Forte Koup	2	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXV02.0TW5	small car	5	25	34	29	7	yes
KIA Forte Koup	2	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXV02.0TW5	small car	6	25	34	29	7	yes
KIA Forte Koup	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXV02.0TW5	small car	5	24	33	28	7	yes
KIA Forte Koup	2	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXV02.0TW5	small car	6	24	33	28	7	yes
KIA Forte Koup	2.4	4	Auto-6	2WD	Gasoline	CA	PZEV	California PZEV	CKMXV02.4DPC	small car	9	23	31	26	6	yes
KIA Forte Koup	2.4	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXV02.4DW5	small car	5	23	31	26	6	no
KIA Forte Koup	2.4	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXV02.4DW5	small car	6	23	31	26	6	yes
KIA Forte Koup	2.4	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXV02.4DW5	small car	5	22	32	26	6	no
KIA Forte Koup	2.4	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXV02.4DW5	small car	6	22	32	26	6	yes
KIA Optima	2	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXV02.0EW5	midsize car	5	22	34	26	6	no
KIA Optima	2	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXV02.0EW5	midsize car	6	22	34	26	6	yes
KIA Optima	2.4	4	Auto-6	2WD	Gasoline	CA	PZEV	California PZEV	CKMXV02.4FPC	midsize car	9	24	35	28	7	yes
KIA Optima	2.4	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXV02.4FW5	midsize car	5	24	35	28	7	yes
KIA Optima	2.4	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXV02.4FW5	midsize car	6	24	35	28	7	yes
KIA Optima	2.4	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXV02.4FW5	midsize car	5	24	35	28	7	yes
KIA Optima	2.4	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXV02.4FW5	midsize car	6	24	35	28	7	yes
KIA Optima Hybrid	2.4	4	Auto-6	2WD	Gasoline	FA	B2	Federal Tier 2 Bin 2	CKMXV02.4GP2	midsize car	8	34	39	36	8	yes
KIA Optima Hybrid	2.4	4	Auto-6	2WD	Gasoline	CA	PZEV	California PZEV	CKMXV02.4GP2	midsize car	9	34	39	36	8	yes
KIA Rio	1.6	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXV01.6BW5	small car	5	28	36	31	7	yes
KIA Rio	1.6	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXV01.6BW5	small car	6	28	36	31	7	yes
KIA Rio	1.6	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXV01.6BW5	small car	5	29	37	32	7	yes
KIA Rio	1.6	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXV01.6BW5	small car	6	29	37	32	7	yes
KIA Rondo	2.4	4	Auto-4	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXV02.4UW5	station wagon	5	20	27	22	5	no
KIA Rondo	2.4	4	Auto-4	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXV02.4UW5	station wagon	6	20	27	22	5	no
KIA Rondo	2.7	6	Auto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXV02.7NW5	station wagon	5	18	26	21	4	no
KIA Rondo	2.7	6	Auto-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXV02.7NW5	station wagon	6	18	26	21	4	no
KIA Sedona	3.5	6	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXT03.5VW5	minivan	5	18	25	21	4	no
KIA Sedona	3.5	6	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXT03.5VW5	minivan	6	18	25	21	4	no
KIA Sorento	2.4	4	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXT02.4CW5	SUV	5	21	27	23	5	no
KIA Sorento	2.4	4	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXT02.4CW5	SUV	6	21	27	23	5	no
KIA Sorento	2.4	4	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXV02.4YW5	SUV	5	21	28	23	5	no
KIA Sorento	2.4	4	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXV02.4YW5	SUV	6	21	28	23	5	no
KIA Sorento	2.4	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXT02.4CW5	SUV	5	21	29	24	5	no
KIA Sorento	2.4	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXT02.4CW5	SUV	6	21	29	24	5	no
KIA Sorento	2.4	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXV02.4YW5	SUV	5	22	32	25	6	no
KIA Sorento	2.4	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXV02.4YW5	SUV	6	22	32	25	6	yes
KIA Sorento	2.4	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXT02.4CW5	SUV	5	20	27	22	5	no
KIA Sorento	2.4	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXT02.4CW5	SUV	6	20	27	22	5	no
KIA Sorento	3.5	6	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXV03.5XW5	SUV	5	18	24	20	4	no
KIA Sorento	3.5	6	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXV03.5XW5	SUV	6	18	24	20	4	no
KIA Sorento	3.5	6	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXV03.5XW5	SUV	5	20	26	22	5	no
KIA Sorento	3.5	6	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXV03.5XW5	SUV	6	20	26	22	5	no
KIA Soul	1.6	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXV01.6AW5	station wagon	5	25	30	27	6	no
KIA Soul	1.6	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXV01.6AW5	station wagon	6	25	30	27	6	yes
KIA Soul	1.6	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXV01.6AW5	station wagon	5	25	30	27	6	no
KIA Soul	1.6	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXV01.6AW5	station wagon	6	25	30	27	6	yes
KIA Soul	2	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXV02.0LW5	station wagon	5	23	28	25	6	no
KIA Soul	2	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXV02.0LW5	station wagon	6	23	28	25	6	yes
KIA Soul	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXV02.0LW5	station wagon	5	24	29	26	6	no
KIA Soul	2	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXV02.0LW5	station wagon	6	24	29	26	6	yes
KIA Soul Eco	1.6	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXV01.6AW5	station wagon	5	26	31	28	7	yes
KIA Soul Eco	1.6	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXV01.6AW5	station wagon	6	26	31	28	7	yes
KIA Soul Eco	2	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXV02.0LW5	station wagon	5	24	29	26	6	no
KIA Soul Eco	2	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXV02.0LW5	station wagon	6	24	29	26	6	yes
KIA Sportage	2	4	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXT02.0KW5	SUV	5	20	25	22	5	no
KIA Sportage	2	4	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXT02.0KW5	SUV	6	20	25	22	5	no
KIA Sportage	2	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXT02.0KW5	SUV	5	21	28	24	5	no
KIA Sportage	2	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXT02.0KW5	SUV	6	21	28	24	5	no
KIA Sportage	2.4	4	Auto-6	4WD	Gasoline	CA	PZEV	California PZEV	CKMXT02.4SPC	SUV	9	20	27	23	5	no
KIA Sportage	2.4	4	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXT02.4SW5	SUV	5	20	27	23	5	no
KIA Sportage	2.4	4	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXT02.4SW5	SUV	6	20	27	23	5	no
KIA Sportage	2.4	4	Auto-6	2WD	Gasoline	CA	PZEV	California PZEV	CKMXT02.4SPC	SUV	9	21	30	25	6	yes
KIA Sportage	2.4	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXT02.4SW5	SUV	5	21	30	25	6	no
KIA Sportage	2.4	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXT02.4SW5	SUV	6	21	30	25	6	yes
KIA Sportage	2.4	4	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXT02.4SW5	SUV	5	19	25	21	4	no
KIA Sportage	2.4	4	Man-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXT02.4SW5	SUV	6	19	25	21	4	no
KIA Sportage	2.4	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CKMXT02.4SW5	SUV	5	20	27	23	5	no
KIA Sportage	2.4	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CKMXT02.4SW5	SUV	6	20	27	23	5	no
LAMBORGHINI Aventador Coupe	6.5	12	SemiAuto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CNLXV06.5L83	small car	5	11	17	13	1	no
LAMBORGHINI Aventador Coupe	6.5	12	SemiAuto-7	4WD	Gasoline	CA	L2	California LEV-II LEV	CNLXV06.5L83	small car	5	11	17	13	1	no
LAMBORGHINI Gallardo Coupe	5.2	10	AutoMan-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CADXV05.2LR8	small car	5	13	20	16	1	no
LAMBORGHINI Gallardo Coupe	5.2	10	AutoMan-6	4WD	Gasoline	CA	L2	California LEV-II LEV	CADXV05.2LR8	small car	5	13	20	16	1	no
LAMBORGHINI Gallardo Coupe	5.2	10	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CADXV05.2LR8	small car	5	12	20	15	1	no
LAMBORGHINI Gallardo Coupe	5.2	10	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	CADXV05.2LR8	small car	5	12	20	15	1	no
LAMBORGHINI Gallardo Spyder	5.2	10	AutoMan-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CADXV05.2LR8	small car	5	13	20	16	1	no
LAMBORGHINI Gallardo Spyder	5.2	10	AutoMan-6	4WD	Gasoline	CA	L2	California LEV-II LEV	CADXV05.2LR8	small car	5	13	20	16	1	no
LAMBORGHINI Gallardo Spyder	5.2	10	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CADXV05.2LR8	small car	5	12	20	14	1	no
LAMBORGHINI Gallardo Spyder	5.2	10	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	CADXV05.2LR8	small car	5	12	20	14	1	no
LAND ROVER LR2	3.2	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CLRXT03.2001	SUV	5	15	22	17	2	no
LAND ROVER LR2	3.2	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	CLRXT03.2001	SUV	6	15	22	17	2	no
LAND ROVER LR4	5	8	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CLRXT05.0001	SUV	5	12	17	14	1	no
LAND ROVER LR4	5	8	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	CLRXT05.0001	SUV	6	12	17	14	1	no
LAND ROVER Range Rover	5	8	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CLRXT05.0001	SUV	5	12	18	14	1	no
LAND ROVER Range Rover	5	8	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CLRXT05.0001	SUV	5	12	18	14	1	no
LAND ROVER Range Rover	5	8	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	CLRXT05.0001	SUV	6	12	18	14	1	no
LAND ROVER Range Rover	5	8	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	CLRXT05.0001	SUV	6	12	18	14	1	no
LAND ROVER Range Rover Evoque	2	4	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CLRXT02.0001	SUV	5	18	28	22	5	no
LAND ROVER Range Rover Evoque	2	4	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	CLRXT02.0001	SUV	6	18	28	22	5	no
LAND ROVER Range Rover Sport	5	8	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CLRXT05.0001	SUV	5	12	17	14	1	no
LAND ROVER Range Rover Sport	5	8	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CLRXT05.0001	SUV	5	13	18	15	1	no
LAND ROVER Range Rover Sport	5	8	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	CLRXT05.0001	SUV	6	12	17	14	1	no
LAND ROVER Range Rover Sport	5	8	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	CLRXT05.0001	SUV	6	13	18	15	1	no
LEXUS CT 200h	1.8	4	CVT	2WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	CTYXV01.8CC4	small car	7	43	40	42	9	yes
LEXUS CT 200h	1.8	4	CVT	2WD	Gasoline	CA	S2	California LEV-II SULEV	CTYXV01.8CC4	small car	8	43	40	42	9	yes
LEXUS ES 350	3.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CTYXV03.5BEA	midsize car	5	19	28	22	5	no
LEXUS ES 350	3.5	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CTYXV03.5BEA	midsize car	6	19	28	22	5	no
LEXUS GX 460	4.6	8	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CTYXT04.6BEX	SUV	5	15	20	17	2	no
LEXUS GX 460	4.6	8	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	CTYXT04.6BEX	SUV	6	15	20	17	2	no
LEXUS HS 250h	2.4	4	CVT	2WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	CTYXV02.4CC4	small car	7	35	34	35	8	yes
LEXUS HS 250h	2.4	4	CVT	2WD	Gasoline	CA	S2	California LEV-II SULEV	CTYXV02.4CC4	small car	8	35	34	35	8	yes
LEXUS IS 250	2.5	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CTYXV02.5BEC	small car	5	20	27	22	5	no
LEXUS IS 250	2.5	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	CTYXV02.5BEC	small car	6	20	27	22	5	no
LEXUS IS 250/IS 250C	2.5	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CTYXV02.5BEC	small car	5	19	28	22	5	no
LEXUS IS 250/IS 250C	2.5	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CTYXV02.5BEC	small car	6	19	28	22	5	no
LEXUS IS 250/IS 250C	2.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CTYXV02.5BEC	small car	5	21	30	25	6	no
LEXUS IS 250/IS 250C	2.5	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CTYXV02.5BEC	small car	6	21	30	25	6	yes
LEXUS IS 350	3.5	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CTYXV03.5BEB	small car	5	18	26	21	4	no
LEXUS IS 350	3.5	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	CTYXV03.5BEB	small car	6	18	26	21	4	no
LEXUS IS 350/IS 350C	3.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CTYXV03.5BEB	small car	5	19	27	22	5	no
LEXUS IS 350/IS 350C	3.5	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CTYXV03.5BEB	small car	6	19	27	22	5	no
