Model	Displ	Cyl	Trans	Drive	Fuel	Sales Area	Stnd	Stnd Description	Underhood ID	Veh Class	Air Pollution Score	City MPG	Hwy MPG	Cmb MPG	Greenhouse Gas Score	SmartWay	Comb CO2 
JAGUAR XK Convertible	5	8	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FJLXV05.0EAL	small car	6	16	22	18	4	No	490
JEEP Cherokee	2.4	4	Auto-9	4WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	FCRXJ02.45PA	small SUV	6	15/21	21/28	17/24	6	No	364/376
JEEP Cherokee	2.4	4	Auto-9	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXJ02.45P0	small SUV	6	21	28	24	6	No	376
JEEP Cherokee	2.4	4	Auto-9	4WD	Gasoline	CA	L3SULEV30/PZEV	California LEV-III SULEV30/PZEV	FCRXJ02.4CP0	small SUV	9	21	28	24	6	No	376
JEEP Cherokee	2.4	4	Auto-9	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	FCRXJ02.45PA	small SUV	6	15/22	23/31	18/25	6	No	342/359
JEEP Cherokee	2.4	4	Auto-9	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXJ02.45P0	small SUV	6	22	31	25	6	No	359
JEEP Cherokee	2.4	4	Auto-9	2WD	Gasoline	CA	L3SULEV30/PZEV	California LEV-III SULEV30/PZEV	FCRXJ02.4CP0	small SUV	9	22	31	25	6	No	359
JEEP Cherokee	3.2	6	Auto-9	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXJ03.65P0	small SUV	6	20	28	23	5	No	385
JEEP Cherokee	3.2	6	Auto-9	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXJ03.65P0	small SUV	6	21	29	24	6	No	375
JEEP Cherokee 4x4 Active Drive II	2.4	4	Auto-9	4WD	Gasoline	CA	L3SULEV30/PZEV	California LEV-III SULEV30/PZEV	FCRXJ02.4CP0	small SUV	9	21	27	23	5	No	383
JEEP Cherokee 4x4 Active Drive II	2.4	4	Auto-9	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FCRXT02.45P1	small SUV	5	21	27	23	5	No	383
JEEP Cherokee 4x4 Active Drive II	2.4	4	Auto-9	4WD	Gasoline	CA	L2	California LEV-II LEV	FCRXT02.45P1	small SUV	5	21	27	23	5	No	383
JEEP Cherokee 4x4 Active Drive II	3.2	6	Auto-9	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXJ03.65P0	small SUV	6	19	26	22	5	No	414
JEEP Cherokee Trailhawk	2.4	4	Auto-9	4WD	Gasoline	CA	L3SULEV30/PZEV	California LEV-III SULEV30/PZEV	FCRXJ02.4CP0	small SUV	9	19	25	22	5	No	410
JEEP Cherokee Trailhawk	2.4	4	Auto-9	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FCRXT02.45P1	small SUV	5	19	25	22	5	No	410
JEEP Cherokee Trailhawk	2.4	4	Auto-9	4WD	Gasoline	CA	L2	California LEV-II LEV	FCRXT02.45P1	small SUV	5	19	25	22	5	No	410
JEEP Cherokee Trailhawk	3.2	6	Auto-9	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXJ03.65P0	small SUV	6	19	26	22	5	No	407
JEEP Compass	2	4	CVT	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXJ02.45P0	small SUV	6	22	27	24	6	No	373
JEEP Compass	2	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FCRXT02.45P1	small SUV	5	23	30	26	6	No	344
JEEP Compass	2	4	Man-5	2WD	Gasoline	CA	L2	California LEV-II LEV	FCRXT02.45P1	small SUV	5	23	30	26	6	No	344
JEEP Compass	2.4	4	Auto-6	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXT02.45P2	small SUV	6	21	27	23	5	No	385
JEEP Compass	2.4	4	Auto-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXJ02.45P0	small SUV	6	21	28	23	5	No	379
JEEP Compass	2.4	4	CVT	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXT02.45P2	small SUV	6	20	23	21	5	No	416
JEEP Compass	2.4	4	Man-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FCRXT02.45P4	small SUV	5	22	27	24	6	No	367
JEEP Compass	2.4	4	Man-5	4WD	Gasoline	CA	L2	California LEV-II LEV	FCRXT02.45P4	small SUV	5	22	27	24	6	No	367
JEEP Compass	2.4	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FCRXT02.45P1	small SUV	5	23	29	25	6	No	352
JEEP Compass	2.4	4	Man-5	2WD	Gasoline	CA	L2	California LEV-II LEV	FCRXT02.45P1	small SUV	5	23	29	25	6	No	352
JEEP Grand Cherokee	3	6	Auto-8	4WD	Diesel	FA	B5	Federal Tier 2 Bin 5	FCRXT03.05PV	standard SUV	5	21	28	24	5	No	429
JEEP Grand Cherokee	3	6	Auto-8	4WD	Diesel	CA	L2	California LEV-II LEV	FCRXT03.05PV	standard SUV	5	21	28	24	5	No	429
JEEP Grand Cherokee	3	6	Auto-8	2WD	Diesel	FA	B5	Federal Tier 2 Bin 5	FCRXT03.05PV	standard SUV	5	22	30	25	5	No	405
JEEP Grand Cherokee	3	6	Auto-8	2WD	Diesel	CA	L2	California LEV-II LEV	FCRXT03.05PV	standard SUV	5	22	30	25	5	No	405
JEEP Grand Cherokee	3.6	6	Auto-8	4WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	FCRXT03.65PD	standard SUV	6	13/17	17/24	15/19	4	No	415/458
JEEP Grand Cherokee	3.6	6	Auto-8	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	FCRXT03.65PD	standard SUV	6	14/17	19/25	16/20	5	No	405/443
JEEP Grand Cherokee	5.7	8	Auto-8	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXT05.75P0	standard SUV	6	14	20	16	3	No	560
JEEP Grand Cherokee	5.7	8	Auto-8	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXT05.75P0	standard SUV	6	14	22	17	4	No	527
JEEP Grand Cherokee SRT8	6.4	8	Auto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FCRXT06.45P0	standard SUV	5	13	19	15	3	No	595
JEEP Grand Cherokee SRT8	6.4	8	Auto-8	4WD	Gasoline	CA	L2	California LEV-II LEV	FCRXT06.45P0	standard SUV	5	13	19	15	3	No	595
JEEP Patriot	2	4	CVT	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXJ02.45P0	small SUV	6	22	27	24	6	No	373
JEEP Patriot	2	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FCRXT02.45P1	small SUV	5	23	30	26	6	No	344
JEEP Patriot	2	4	Man-5	2WD	Gasoline	CA	L2	California LEV-II LEV	FCRXT02.45P1	small SUV	5	23	30	26	6	No	344
JEEP Patriot	2.4	4	Auto-6	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXT02.45P2	small SUV	6	21	27	23	5	No	385
JEEP Patriot	2.4	4	Auto-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXJ02.45P0	small SUV	6	21	28	23	5	No	379
JEEP Patriot	2.4	4	CVT	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXT02.45P2	small SUV	6	20	23	21	5	No	416
JEEP Patriot	2.4	4	Man-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FCRXT02.45P4	small SUV	5	22	27	24	6	No	367
JEEP Patriot	2.4	4	Man-5	4WD	Gasoline	CA	L2	California LEV-II LEV	FCRXT02.45P4	small SUV	5	22	27	24	6	No	367
JEEP Patriot	2.4	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FCRXT02.45P1	small SUV	5	23	29	25	6	No	352
JEEP Patriot	2.4	4	Man-5	2WD	Gasoline	CA	L2	California LEV-II LEV	FCRXT02.45P1	small SUV	5	23	29	25	6	No	352
JEEP Renegade	1.4	4	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FCRXJ01.45P0	small SUV	5	24	31	27	7	No	326
JEEP Renegade	1.4	4	Man-6	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	FCRXJ01.45P0	small SUV	6	24	31	27	7	Yes	326
JEEP Renegade	1.4	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FCRXJ01.45P0	small SUV	5	24	31	27	7	No	333
JEEP Renegade	1.4	4	Man-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	FCRXJ01.45P0	small SUV	6	24	31	27	7	Yes	333
JEEP Renegade	2.4	4	Auto-9	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXJ02.45P0	small SUV	6	21	29	24	6	No	368
JEEP Renegade	2.4	4	Auto-9	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	FCRXJ02.45PA	small SUV	6	17/22	24/31	19/25	6	No	323/354
JEEP Wrangler	3.6	6	Auto-5	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXJ03.65P0	small SUV	6	17	21	18	4	No	482
JEEP Wrangler	3.6	6	Man-6	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXJ03.65P0	small SUV	6	17	21	18	4	No	481
JEEP Wrangler Unlimited	3.6	6	Auto-5	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXJ03.65P0	small SUV	6	16	20	18	4	No	505
JEEP Wrangler Unlimited	3.6	6	Man-6	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXJ03.65P0	small SUV	6	16	21	18	4	No	503
KIA Cadenza	3.3	6	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXV03.34KE	large car	5	19	28	22	5	No	404
KIA Cadenza	3.3	6	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXV03.34KE	large car	6	19	28	22	5	No	404
KIA Forte	1.8	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXV01.84EE	midsize car	5	25	37	30	7	No	299
KIA Forte	1.8	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXV01.84EE	midsize car	6	25	37	30	7	Yes	299
KIA Forte	1.8	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXV01.84EE	midsize car	5	26	39	31	8	Yes	289
KIA Forte	1.8	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXV01.84EE	midsize car	6	26	39	31	8	Yes	289
KIA Forte	1.8	4	SemiAuto-6	2WD	Gasoline	CA	PZEV	California PZEV	FKMXV01.85EP	midsize car	9	26	39	31	8	Yes	289
KIA Forte	2	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXV02.0DFE	midsize car	5	25	36	29	7	No	310
KIA Forte	2	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXV02.0DFE	midsize car	6	25	36	29	7	Yes	310
KIA Forte	2	4	SemiAuto-6	2WD	Gasoline	CA	PZEV	California PZEV	FKMXV02.0EFP	midsize car	9	25	36	29	7	Yes	310
KIA Forte 5	1.6	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXV01.64DE	large car	5	21	29	24	6	No	365
KIA Forte 5	1.6	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXV01.64DE	large car	6	21	29	24	6	No	365
KIA Forte 5	1.6	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXV01.64DE	large car	5	21	29	24	6	No	367
KIA Forte 5	1.6	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXV01.64DE	large car	6	21	29	24	6	No	367
KIA Forte 5	2	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXV02.0DFE	large car	5	25	33	28	7	No	317
KIA Forte 5	2	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXV02.0DFE	large car	6	25	33	28	7	Yes	317
KIA Forte Koup	1.6	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXV01.64DE	small car	5	22	29	25	6	No	357
KIA Forte Koup	1.6	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXV01.64DE	small car	6	22	29	25	6	No	357
KIA Forte Koup	1.6	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXV01.64DE	small car	5	22	30	25	6	No	350
KIA Forte Koup	1.6	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXV01.64DE	small car	6	22	30	25	6	No	350
KIA Forte Koup	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXV02.0DFE	small car	5	24	33	27	7	No	323
KIA Forte Koup	2	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXV02.0DFE	small car	6	24	33	27	7	Yes	323
KIA Forte Koup	2	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXV02.0DFE	small car	5	25	34	28	7	No	314
KIA Forte Koup	2	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXV02.0DFE	small car	6	25	34	28	7	Yes	314
KIA K900	3.8	6	Auto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXV03.84LE	large car	5	18	27	21	5	No	427
KIA K900	3.8	6	Auto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXV03.84LE	large car	6	18	27	21	5	No	427
KIA K900	5	8	Auto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXV05.04UE	large car	5	15	23	18	4	No	494
KIA K900	5	8	Auto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXV05.04UE	large car	6	15	23	18	4	No	494
KIA Optima	2	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXV02.04GE	midsize car	5	20	31	24	6	No	369
KIA Optima	2	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXV02.04GE	midsize car	6	20	31	24	6	No	369
KIA Optima	2.4	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXV02.44HE	midsize car	5	23	34	27	7	No	330
KIA Optima	2.4	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXV02.44HE	midsize car	6	23	34	27	7	Yes	330
KIA Optima	2.4	4	SemiAuto-6	2WD	Gasoline	CA	PZEV	California PZEV	FKMXV02.45HP	midsize car	9	23	34	27	7	Yes	330
KIA Optima Hybrid	2.4	4	AutoMan-6	2WD	Gasoline	FA	B2	Federal Tier 2 Bin 2	FHYXV02.4AKN	midsize car	9	36	40	38	9	Yes	237
KIA Optima Hybrid	2.4	4	AutoMan-6	2WD	Gasoline	CA	PZEV	California PZEV	FHYXV02.4AKN	midsize car	9	36	40	38	9	Yes	237
KIA Optima Hybrid EX	2.4	4	AutoMan-6	2WD	Gasoline	FA	B2	Federal Tier 2 Bin 2	FHYXV02.4AKN	midsize car	9	35	39	37	9	Yes	242
KIA Optima Hybrid EX	2.4	4	AutoMan-6	2WD	Gasoline	CA	PZEV	California PZEV	FHYXV02.4AKN	midsize car	9	35	39	37	9	Yes	242
KIA Rio	1.6	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXV01.6DBE	small car	5	27	37	31	8	Yes	285
KIA Rio	1.6	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXV01.6DBE	small car	6	27	37	31	8	Yes	285
KIA Rio	1.6	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXV01.6DBE	small car	5	27	37	31	8	Yes	288
KIA Rio	1.6	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXV01.6DBE	small car	6	27	37	31	8	Yes	288
KIA Rio ECO	1.6	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXV01.6DBE	small car	5	28	37	31	8	Yes	281
KIA Rio ECO	1.6	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXV01.6DBE	small car	6	28	37	31	8	Yes	281
KIA Sedona	3.3	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXT03.34SE	minivan	5	18	24	20	5	No	442
KIA Sedona	3.3	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXT03.34SE	minivan	6	18	24	20	5	No	442
KIA Sedona SX	3.3	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXT03.34SE	minivan	5	18	25	21	5	No	432
KIA Sedona SX	3.3	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXT03.34SE	minivan	6	18	25	21	5	No	432
KIA Sedona SXL	3.3	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXT03.34SE	minivan	5	17	22	19	4	No	476
KIA Sedona SXL	3.3	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXT03.34SE	minivan	6	17	22	19	4	No	476
KIA Sorento	2.4	4	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXV02.44PE	small SUV	5	19	25	22	5	No	408
KIA Sorento	2.4	4	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXV02.44PE	small SUV	6	19	25	22	5	No	408
KIA Sorento	2.4	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXV02.44PE	small SUV	5	20	27	23	5	No	388
KIA Sorento	2.4	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXV02.44PE	small SUV	6	20	27	23	5	No	388
KIA Sorento	3.3	6	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXV03.34RE	small SUV	5	18	24	20	5	No	449
KIA Sorento	3.3	6	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXV03.34RE	small SUV	6	18	24	20	5	No	449
KIA Sorento	3.3	6	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXV03.34RE	small SUV	5	18	25	21	5	No	425
KIA Sorento	3.3	6	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXV03.34RE	small SUV	6	18	25	21	5	No	425
KIA Soul	1.6	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXV01.6DBE	station wagon	5	24	30	26	6	No	335
KIA Soul	1.6	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXV01.6DBE	station wagon	6	24	30	26	6	No	335
KIA Soul	1.6	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXV01.6DBE	station wagon	5	24	30	26	6	No	332
KIA Soul	1.6	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXV01.6DBE	station wagon	6	24	30	26	6	No	332
KIA Soul	2	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXV02.04CE	station wagon	5	23	31	26	6	No	341
KIA Soul	2	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXV02.04CE	station wagon	6	23	31	26	6	No	341
KIA Soul ECO dynamics	2	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXV02.04CE	station wagon	5	24	31	27	7	No	334
KIA Soul ECO dynamics	2	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXV02.04CE	station wagon	6	24	31	27	7	Yes	334
KIA Soul Electric	N/A	N/A	Auto-1	2WD	Electricity	FA	B1	Federal Tier 2 Bin 1	FKMXV00.04VW	station wagon	10	120	92	105	10	Elite	0
KIA Soul Electric	N/A	N/A	Auto-1	2WD	Electricity	CA	ZEV	California ZEV	FKMXV00.04VW	station wagon	10	120	92	105	10	Elite	0
KIA Sportage	2.4	4	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXT02.44NE	small SUV	5	19	26	22	5	No	400
KIA Sportage	2.4	4	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXT02.44NE	small SUV	6	19	26	22	5	No	400
KIA Sportage	2.4	4	Auto-6	4WD	Gasoline	CA	PZEV	California PZEV	FKMXT02.45NP	small SUV	9	19	26	22	5	No	400
KIA Sportage	2.4	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXT02.44NE	small SUV	5	21	28	24	6	No	373
KIA Sportage	2.4	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXT02.44NE	small SUV	6	21	28	24	6	No	373
KIA Sportage SX	2	4	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXT02.04ME	small SUV	5	19	25	21	5	No	419
KIA Sportage SX	2	4	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXT02.04ME	small SUV	6	19	25	21	5	No	419
KIA Sportage SX	2	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FKMXT02.04ME	small SUV	5	20	26	22	5	No	405
KIA Sportage SX	2	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FKMXT02.04ME	small SUV	6	20	26	22	5	No	405
LAMBORGHINI Aventador Coupe	6.5	12	AMS-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FVGAV06.5LLR	small car	5	11	18	13	1	No	676
LAMBORGHINI Aventador Coupe	6.5	12	AMS-7	4WD	Gasoline	CA	L2	California LEV-II LEV	FVGAV06.5LLR	small car	5	11	18	13	1	No	676
LAMBORGHINI Aventador Roadster	6.5	12	AMS-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FVGAV06.5LLR	small car	5	10	16	12	1	No	742
LAMBORGHINI Aventador Roadster	6.5	12	AMS-7	4WD	Gasoline	CA	L2	California LEV-II LEV	FVGAV06.5LLR	small car	5	10	16	12	1	No	742
LAMBORGHINI Huracan	5.2	10	AMS-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FVGAV05.2NLE	small car	5	14	20	16	3	No	544
LAMBORGHINI Huracan	5.2	10	AMS-7	4WD	Gasoline	CA	L2	California LEV-II LEV	FVGAV05.2NLE	small car	5	14	20	16	3	No	544
LAMBORGHINI Veneno Roadster	6.5	12	AMS-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FVGAV06.5LLR	small car	5	11	17	13	1	No	692
LAMBORGHINI Veneno Roadster	6.5	12	AMS-7	4WD	Gasoline	CA	L2	California LEV-II LEV	FVGAV06.5LLR	small car	5	11	17	13	1	No	692
LAND ROVER Discovery Sport	2	4	SemiAuto-9	4WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	FJLXT02.0FTP	small SUV	7	20	26	22	5	No	399
LAND ROVER Discovery Sport	2	4	SemiAuto-9	4WD	Gasoline	CA	L3SULEV30/PZEV	California LEV-III SULEV30/PZEV	FJLXT02.0FTP	small SUV	9	20	26	22	5	No	399
LAND ROVER LR2	2	4	SemiAuto-9	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FJLXT02.0001	small SUV	5	17	24	20	5	No	450
LAND ROVER LR2	2	4	SemiAuto-9	4WD	Gasoline	CA	U2	California LEV-II ULEV	FJLXT02.0001	small SUV	6	17	24	20	5	No	450
LAND ROVER Land Rover LR4	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FJLXT03.0001	standard SUV	5	15	19	16	3	No	540
LAND ROVER Land Rover LR4	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	FJLXT03.0001	standard SUV	6	15	19	16	3	No	540
LAND ROVER Range Rover	3	6	SemiAuto-8	4WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	FJLXT03.0FSP	standard SUV	7	17	23	19	4	No	466
LAND ROVER Range Rover	3	6	SemiAuto-8	4WD	Gasoline	CA	L3SULEV30/PZEV	California LEV-III SULEV30/PZEV	FJLXT03.0FSP	standard SUV	9	17	23	19	4	No	466
LAND ROVER Range Rover Evoque	2	4	SemiAuto-9	4WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	FJLXT02.0FTP	small SUV	7	21	30	24	6	No	369
LAND ROVER Range Rover Evoque	2	4	SemiAuto-9	4WD	Gasoline	CA	L3SULEV30/PZEV	California LEV-III SULEV30/PZEV	FJLXT02.0FTP	small SUV	9	21	30	24	6	No	369
LAND ROVER Range Rover FFV	5	8	SemiAuto-8	4WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	FJLXT05.0003	standard SUV	5	9/14	14/19	11/16	3	No	573/572
LAND ROVER Range Rover FFV	5	8	SemiAuto-8	4WD	Ethanol/Gas	CA	U2	California LEV-II ULEV	FJLXT05.0003	standard SUV	6	9/14	14/19	11/16	3	No	573/572
LAND ROVER Range Rover L FFV	5	8	SemiAuto-8	4WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	FJLXT05.0003	standard SUV	5	9/14	14/19	11/16	3	No	573/572
LAND ROVER Range Rover L FFV	5	8	SemiAuto-8	4WD	Ethanol/Gas	CA	U2	California LEV-II ULEV	FJLXT05.0003	standard SUV	6	9/14	14/19	11/16	3	No	573/572
LAND ROVER Range Rover LWB	3	6	SemiAuto-8	4WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	FJLXT03.0FSP	standard SUV	7	17	23	19	4	No	466
LAND ROVER Range Rover LWB	3	6	SemiAuto-8	4WD	Gasoline	CA	L3SULEV30/PZEV	California LEV-III SULEV30/PZEV	FJLXT03.0FSP	standard SUV	9	17	23	19	4	No	466
LAND ROVER Range Rover Sport	3	6	SemiAuto-8	4WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	FJLXT03.0FSP	standard SUV	7	17	22	19	4	No	469
LAND ROVER Range Rover Sport	3	6	SemiAuto-8	4WD	Gasoline	CA	L3SULEV30/PZEV	California LEV-III SULEV30/PZEV	FJLXT03.0FSP	standard SUV	9	17	22	19	4	No	469
LAND ROVER Range Rover Sport	5	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FJLXT05.0002	standard SUV	5	14	19	16	3	No	569
LAND ROVER Range Rover Sport	5	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	FJLXT05.0002	standard SUV	6	14	19	16	3	No	569
LAND ROVER Range Rover Sport FFV	5	8	SemiAuto-8	4WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	FJLXT05.0003	standard SUV	5	10/14	14/19	11/16	3	No	561/554
LAND ROVER Range Rover Sport FFV	5	8	SemiAuto-8	4WD	Ethanol/Gas	CA	U2	California LEV-II ULEV	FJLXT05.0003	standard SUV	6	10/14	14/19	11/16	3	No	561/554
LEXUS CT 200h	1.8	4	CVT	2WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	FTYXV01.8CCU	small car	7	43	40	42	9	Yes	211
