Model	Displ	Cyl	Trans	Drive	Fuel	Sales Area	Stnd	Stnd Description	Underhood ID	Veh Class	Air Pollution Score	City MPG	Hwy MPG	Cmb MPG	Greenhouse Gas Score	SmartWay 
LEXUS ES 350	3.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXV03.5BEA	midsize car	6	19	27	22	6	no
LEXUS GS 350	3.5	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	ATYXV03.5BEB	midsize car	7	18	25	20	5	no
LEXUS GS 350	3.5	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ATYXV03.5BEB	midsize car	7	19	26	22	6	yes
LEXUS GS 350	3.5	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXV03.5BEB	midsize car	6	18	25	20	5	no
LEXUS GS 350	3.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXV03.5BEB	midsize car	6	19	26	22	6	no
LEXUS GS 450h	3.5	6	Other-1	2WD	Gasoline	CA	S2	California LEV-II SULEV	ATYXV03.5CC4	small car	9	22	25	23	6	yes
LEXUS GS 450h	3.5	6	Other-1	2WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	ATYXV03.5CC4	small car	8	22	25	23	6	yes
LEXUS GS 460	4.6	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	ATYXV04.6BEA	midsize car	7	17	24	20	5	no
LEXUS GS 460	4.6	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXV04.6BEA	midsize car	6	17	24	20	5	no
LEXUS GX 460	4.6	8	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	ATYXT04.6BEX	SUV	7	15	20	17	3	no
LEXUS GX 460	4.6	8	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXT04.6BEX	SUV	6	15	20	17	3	no
LEXUS HS 250h	2.4	4	CVT	2WD	Gasoline	CA	S2	California LEV-II SULEV	ATYXV02.4CC4	small car	9	35	34	35	9	yes
LEXUS HS 250h	2.4	4	CVT	2WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	ATYXV02.4CC4	small car	8	35	34	35	9	yes
LEXUS IS 250	2.5	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	ATYXV02.5BEC	small car	7	20	26	22	6	yes
LEXUS IS 250	2.5	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXV02.5BEC	small car	6	20	26	22	6	no
LEXUS IS 250/IS 250C	2.5	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ATYXV02.5BEC	small car	7	18	26	21	5	no
LEXUS IS 250/IS 250C	2.5	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ATYXV02.5BEC	small car	7	21	29	24	7	yes
LEXUS IS 250/IS 250C	2.5	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXV02.5BEC	small car	6	18	26	21	5	no
LEXUS IS 250/IS 250C	2.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXV02.5BEC	small car	6	21	29	24	7	yes
LEXUS IS 350/IS 350C	3.5	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ATYXV03.5BEB	small car	7	18	25	20	5	no
LEXUS IS 350/IS 350C	3.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXV03.5BEB	small car	6	18	25	20	5	no
LEXUS IS F	5	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	ATYXV05.0BEA	small car	7	16	23	18	4	no
LEXUS IS F	5	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXV05.0BEA	small car	6	16	23	18	4	no
LEXUS LS 460	4.6	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	ATYXV04.6BEA	midsize car	7	16	23	18	4	no
LEXUS LS 460	4.6	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	ATYXV04.6BEA	midsize car	7	16	24	19	4	no
LEXUS LS 460	4.6	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXV04.6BEA	midsize car	6	16	23	18	4	no
LEXUS LS 460	4.6	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXV04.6BEA	midsize car	6	16	24	19	4	no
LEXUS LS 460 L	4.6	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	ATYXV04.6BEA	midsize car	7	16	23	18	4	no
LEXUS LS 460 L	4.6	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	ATYXV04.6BEA	midsize car	7	16	24	19	4	no
LEXUS LS 460 L	4.6	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXV04.6BEA	midsize car	6	16	23	18	4	no
LEXUS LS 460 L	4.6	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXV04.6BEA	midsize car	6	16	24	19	4	no
LEXUS LS 600h L	5	8	Other-1	4WD	Gasoline	CA	S2	California LEV-II SULEV	ATYXV05.0CC4	midsize car	9	20	22	21	5	no
LEXUS LS 600h L	5	8	Other-1	4WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	ATYXV05.0CC4	midsize car	8	20	22	21	5	no
LEXUS LX 570	5.7	8	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	ATYXT05.7BEX	SUV	7	12	18	14	1	no
LEXUS LX 570	5.7	8	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXT05.7BEX	SUV	6	12	18	14	1	no
LEXUS RX 350	3.5	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ATYXT03.5BEN	SUV	7	18	25	21	5	no
LEXUS RX 350	3.5	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	ATYXT03.5BEN	SUV	7	18	24	20	5	no
LEXUS RX 350	3.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXT03.5BEN	SUV	6	18	25	21	5	no
LEXUS RX 350	3.5	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXT03.5BEN	SUV	6	18	24	20	5	no
LEXUS RX 450h	3.5	6	Other-1	2WD	Gasoline	CA	S2	California LEV-II SULEV	ATYXT03.5CC4	SUV	9	32	28	30	8	yes
LEXUS RX 450h	3.5	6	Other-1	4WD	Gasoline	CA	S2	California LEV-II SULEV	ATYXT03.5CC4	SUV	9	30	28	29	8	yes
LEXUS RX 450h	3.5	6	Other-1	2WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	ATYXT03.5CC4	SUV	8	32	28	30	8	yes
LEXUS RX 450h	3.5	6	Other-1	4WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	ATYXT03.5CC4	SUV	8	30	28	29	8	yes
LEXUS SC 430	4.3	8	SemiAuto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	ATYXV04.3AJA	small car	6	16	23	19	4	no
LEXUS SC 430	4.3	8	SemiAuto-6	2WD	Gasoline	FA	B8	Federal Tier 2 Bin 8	ATYXV04.3AJA	small car	3	16	23	19	4	no
LINCOLN MKT	3.5	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	AFMXV03.5VEE	SUV	7	16	22	18	4	no
LINCOLN MKT	3.7	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	AFMXV03.7VEL	SUV	7	17	23	19	4	no
LINCOLN MKT	3.5	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFMXV03.5VEE	SUV	6	16	22	18	4	no
LINCOLN MKT	3.7	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFMXV03.7VEL	SUV	6	17	23	19	4	no
LINCOLN MKX	3.5	6	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	AFMXT03.52EB	SUV	7	18	25	20	5	no
LINCOLN MKX	3.5	6	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	AFMXT03.52EB	SUV	7	17	23	19	4	no
LINCOLN MKX	3.5	6	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFMXT03.52EB	SUV	6	18	25	20	5	no
LINCOLN MKX	3.5	6	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFMXT03.52EB	SUV	6	17	23	19	4	no
LINCOLN MKZ	3.5	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	AFMXV03.7VEL	midsize car	7	17	24	19	4	no
LINCOLN MKZ	3.5	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	AFMXV03.7VEL	midsize car	7	18	27	21	5	no
LINCOLN MKZ	3.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFMXV03.7VEL	midsize car	6	18	27	21	5	no
LINCOLN Navigator FFV	5.4	8	Auto-6	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	AFMXT05.44BC	SUV	7/7	9/14	13/20	11/16	2/3	no
LINCOLN Navigator FFV	5.4	8	Auto-6	2WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	AFMXT05.44ET	SUV	6/6	9/14	13/20	11/16	2/3	no
LINCOLN Navigator FFV	5.4	8	Auto-6	2WD	Ethanol/Gas	CA	B8	Federal Tier 2 Bin 8	AFMXT05.45BR	SUV	3/3	N/A	N/A	N/A	N/A	no
LINCOLN Town Car	4.6	8	Auto-4	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFMXV04.6VE3	large car	6	13	19	15	2	no
LINCOLN Town Car	4.6	8	Auto-4	2WD	Gasoline	CA	L2	California LEV-II LEV	AFMXV04.6VE3	large car	6	13	19	15	2	no
LINCOLN Town Car FFV	4.6	8	Auto-4	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	AFMXV04.6VDF	large car	7/7	12/16	17/24	14/19	5/4	no
LOTUS Elise/Exige	1.8	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ALTXV01.8JHB	small car	6	20	26	22	6	no
LOTUS Elise/Exige	1.8	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ALTXV01.8JHB	small car	6	21	27	23	6	no
LOTUS Elise/Exige	1.8	4	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	ALTXV01.8JHB	small car	6	20	26	22	6	no
LOTUS Elise/Exige	1.8	4	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	ALTXV01.8JHB	small car	6	21	27	23	6	no
LOTUS Evora	3.5	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ALTXV03.5JHB	small car	6	18	26	21	5	no
LOTUS Evora	3.5	6	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	ALTXV03.5JHB	small car	6	18	26	21	5	no
MASERATI Granturismo	4.2	8	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AMAXV04.7LEV	small car	6	12	19	15	2	no
MASERATI Granturismo	4.2	8	Auto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	AMAXV04.7LEV	small car	6	12	19	15	2	no
MASERATI Granturismo	4.7	8	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AMAXV04.7LEV	small car	6	12	19	15	2	no
MASERATI Granturismo	4.7	8	Auto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	AMAXV04.7LEV	small car	6	12	19	15	2	no
MASERATI Granturismo Convertible	4.7	8	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AMAXV04.7LEV	small car	6	12	19	15	2	no
MASERATI Granturismo Convertible	4.7	8	Auto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	AMAXV04.7LEV	small car	6	12	19	15	2	no
MASERATI Quattroporte	4.2	8	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AMAXV04.7LEV	large car	6	11	17	14	1	no
MASERATI Quattroporte	4.2	8	Auto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	AMAXV04.7LEV	large car	6	11	17	14	1	no
MASERATI Quattroporte	4.7	8	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AMAXV04.7LEV	large car	6	11	18	14	1	no
MASERATI Quattroporte	4.7	8	Auto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	AMAXV04.7LEV	large car	6	11	18	14	1	no
MAZDA 3	2	4	SemiAuto-5	2WD	Gasoline	CA	S2	California LEV-II SULEV	ATKXV02.0NC1	small car	9.5	24	33	27	7	yes
MAZDA 3	2	4	Man-5	2WD	Gasoline	CA	S2	California LEV-II SULEV	ATKXV02.0NC1	small car	9.5	25	33	28	8	yes
MAZDA 3	2.5	4	Man-6	2WD	Gasoline	CA	S2	California LEV-II SULEV	ATKXV02.5NC1	small car	9.5	21	29	24	7	yes
MAZDA 3	2.5	4	SemiAuto-5	2WD	Gasoline	CA	S2	California LEV-II SULEV	ATKXV02.5NC1	small car	9.5	22	29	25	7	yes
MAZDA 3	2	4	SemiAuto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATKXV02.05NM	small car	6	24	33	27	7	yes
MAZDA 3	2	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATKXV02.05NM	small car	6	25	33	28	8	yes
MAZDA 3	2.5	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATKXV02.55NM	small car	6	21	29	24	7	yes
MAZDA 3	2.5	4	SemiAuto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATKXV02.55NM	small car	6	22	29	25	7	yes
MAZDA 5	2.3	4	SemiAuto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATKXV02.35AA	minivan	6	21	27	23	6	no
MAZDA 5	2.3	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATKXV02.35AA	minivan	6	22	28	24	7	yes
MAZDA 5	2.3	4	SemiAuto-5	2WD	Gasoline	CA	L2	California LEV-II LEV	ATKXV02.35AA	minivan	6	21	27	23	6	no
MAZDA 5	2.3	4	Man-5	2WD	Gasoline	CA	L2	California LEV-II LEV	ATKXV02.35AA	minivan	6	22	28	24	7	yes
MAZDA 6	2.5	4	SemiAuto-5	2WD	Gasoline	CA	S2	California LEV-II SULEV	ATKXV02.5NC2	midsize car	9.5	21	30	24	7	yes
MAZDA 6	3.7	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ATKXV03.75BA	midsize car	7	17	25	20	5	no
MAZDA 6	2.5	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATKXV02.55AA	midsize car	6	20	29	23	6	no
MAZDA 6	2.5	4	SemiAuto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATKXV02.55AA	midsize car	6	21	30	24	7	yes
MAZDA 6	2.5	4	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	ATKXV02.55AA	midsize car	6	20	29	23	6	no
MAZDA 6	3.7	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATKXV03.75BA	midsize car	6	17	25	20	5	no
MAZDA CX-7	2.5	4	SemiAuto-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	ATKXT02.55BA	SUV	7	20	28	23	6	yes
MAZDA CX-7	2.3	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATKXT02.35AA	SUV	6	18	25	21	5	no
MAZDA CX-7	2.3	4	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATKXT02.35AA	SUV	6	17	23	19	4	no
MAZDA CX-7	2.3	4	SemiAuto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	ATKXT02.35AA	SUV	6	18	25	21	5	no
MAZDA CX-7	2.3	4	SemiAuto-6	4WD	Gasoline	CA	L2	California LEV-II LEV	ATKXT02.35AA	SUV	6	17	23	19	4	no
MAZDA CX-7	2.5	4	SemiAuto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATKXT02.55BA	SUV	6	20	28	23	6	no
MAZDA CX-9	3.7	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ATKXT03.75BA	SUV	7	16	22	18	4	no
MAZDA CX-9	3.7	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	ATKXT03.75BA	SUV	7	15	21	17	3	no
MAZDA CX-9	3.7	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATKXT03.75BA	SUV	6	16	22	18	4	no
MAZDA CX-9	3.7	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATKXT03.75BA	SUV	6	15	21	17	3	no
MAZDA MX-5	2	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ATKXV02.05BA	small car	7	21	28	23	6	yes
MAZDA MX-5	2	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ATKXV02.05BA	small car	7	21	28	24	7	yes
MAZDA MX-5	2	4	Man-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	ATKXV02.05BA	small car	7	22	28	24	7	yes
MAZDA MX-5	2	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATKXV02.05BA	small car	6	21	28	23	6	no
MAZDA MX-5	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATKXV02.05BA	small car	6	21	28	24	7	yes
MAZDA MX-5	2	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATKXV02.05BA	small car	6	22	28	24	7	yes
MAZDA Mazdaspeed3	2.3	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ATKXV02.35BA	midsize car	7	18	25	21	5	no
MAZDA Mazdaspeed3	2.3	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATKXV02.35BA	midsize car	6	18	25	21	5	no
MAZDA RX-8	1.3	2	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATKXV01.35AA	small car	6	16	22	18	4	no
MAZDA RX-8	1.3	2	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATKXV01.35AA	small car	6	16	23	19	4	no
MAZDA RX-8	1.3	2	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	ATKXV01.35AA	small car	6	16	22	18	4	no
MAZDA RX-8	1.3	2	SemiAuto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	ATKXV01.35AA	small car	6	16	23	19	4	no
MAZDA Tribute	2.5	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	AFMXT02.51EK	SUV	7	21	28	23	6	yes
MAZDA Tribute	2.5	4	Man-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	AFMXT02.51EK	SUV	7	22	28	24	7	yes
MAZDA Tribute	2.5	4	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	AFMXT02.51EK	SUV	7	20	26	23	6	yes
MAZDA Tribute	2.5	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFMXT02.51EK	SUV	6	21	28	23	6	no
MAZDA Tribute	2.5	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFMXT02.51EK	SUV	6	22	28	24	7	yes
MAZDA Tribute	2.5	4	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFMXT02.51EK	SUV	6	20	26	23	6	no
MAZDA Tribute FFV	3	6	Auto-6	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	AFMXT03.01DE	SUV	7/7	14/19	19/25	16/21	6/5	yes
MAZDA Tribute FFV	3	6	Auto-6	4WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	AFMXT03.01DE	SUV	7/7	13/18	17/23	15/20	5/5	no
MAZDA Tribute Hybrid	2.5	4	CVT	2WD	Gasoline	CA	S2	California LEV-II SULEV	AFMXT02.52ZF	SUV	9.5	34	31	32	9	yes
MAZDA Tribute Hybrid	2.5	4	CVT	4WD	Gasoline	CA	S2	California LEV-II SULEV	AFMXT02.52ZF	SUV	9.5	30	27	29	8	yes
MAZDA Tribute Hybrid	2.5	4	CVT	2WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	AFMXT02.52ZF	SUV	8	34	31	32	9	yes
MAZDA Tribute Hybrid	2.5	4	CVT	4WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	AFMXT02.52ZF	SUV	8	30	27	29	8	yes
MERCEDES-BENZ C300	3	6	Auto-7	2WD	Gasoline	CA	S2	California LEV-II SULEV	AMBXJ03.5S2A	small car	9.5	18	26	21	5	no
MERCEDES-BENZ C300	3	6	Auto-7	2WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	AMBXJ03.5S2A	small car	7	18	26	21	5	no
MERCEDES-BENZ C300	3	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	AMBXV03.5U2A	small car	7	18	26	21	5	no
MERCEDES-BENZ C300	3	6	Auto-7	2WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	AMBXV03.0U2A	small car	6/6	13/18	19/26	15/21	5/5	no
MERCEDES-BENZ C300	3	6	Auto-7	2WD	Ethanol/Gas	CA	L2	California LEV-II LEV	AMBXV03.0U2A	small car	6/4	13/18	19/26	15/21	5/5	no
MERCEDES-BENZ C300	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AMBXV03.5U2A	small car	6	18	26	21	5	no
MERCEDES-BENZ C300 4Matic	3	6	Auto-7	4WD	Gasoline	CA	S2	California LEV-II SULEV	AMBXJ03.5S2A	small car	9.5	17	24	20	5	no
MERCEDES-BENZ C300 4Matic	3	6	Auto-7	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	AMBXJ03.5S2A	small car	7	17	24	20	5	no
MERCEDES-BENZ C300 4Matic	3	6	Auto-7	4WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	AMBXV03.0U2A	small car	6/6	13/18	19/25	15/20	5/5	no
MERCEDES-BENZ C300 4Matic	3	6	Auto-7	4WD	Ethanol/Gas	CA	L2	California LEV-II LEV	AMBXV03.0U2A	small car	6/4	13/18	19/25	15/20	5/5	no
MERCEDES-BENZ C350	3.5	6	Auto-7	2WD	Gasoline	CA	S2	California LEV-II SULEV	AMBXJ03.5S2A	small car	9.5	17	25	20	5	no
MERCEDES-BENZ C350	3.5	6	Auto-7	2WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	AMBXJ03.5S2A	small car	7	17	25	20	5	no
MERCEDES-BENZ C350	3.5	6	Auto-7	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	AMBXV03.5BN4	small car	7	17	25	20	5	no
MERCEDES-BENZ C63 AMG	6.3	8	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AMBXJ06.3L2A	small car	6	12	19	15	2	no
MERCEDES-BENZ C63 AMG	6.3	8	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	AMBXJ06.3L2A	small car	6	12	19	15	2	no
MERCEDES-BENZ CL550 4Matic	5.5	8	Auto-7	4WD	Gasoline	CA	U2	California LEV-II ULEV	AMBXJ05.5U2A	small car	7	14	21	17	3	no
MERCEDES-BENZ CL550 4Matic	5.5	8	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AMBXJ05.5U2A	small car	6	14	21	17	3	no
MERCEDES-BENZ CL600	5.5	12	Auto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AMBXV06.0L2A	small car	6	11	17	14	1	no
MERCEDES-BENZ CL600	5.5	12	Auto-5	2WD	Gasoline	CA	L2	California LEV-II LEV	AMBXV06.0L2A	small car	6	11	17	14	1	no
MERCEDES-BENZ CL63 AMG	6.3	8	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AMBXJ06.3L2A	small car	6	11	18	14	1	no
MERCEDES-BENZ CL63 AMG	6.3	8	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	AMBXJ06.3L2A	small car	6	11	18	14	1	no
MERCEDES-BENZ CL65 AMG	6	12	Auto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AMBXV06.0L2A	small car	6	11	17	13	0	no
MERCEDES-BENZ CL65 AMG	6	12	Auto-5	2WD	Gasoline	CA	L2	California LEV-II LEV	AMBXV06.0L2A	small car	6	11	17	13	0	no
MERCEDES-BENZ CLS550	5.5	8	Auto-7	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	AMBXV05.5BN4	small car	7	14	21	16	3	no
MERCEDES-BENZ CLS63 AMG	6.3	8	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AMBXJ06.3L2A	small car	6	12	18	14	1	no
MERCEDES-BENZ CLS63 AMG	6.3	8	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	AMBXJ06.3L2A	small car	6	12	18	14	1	no
MERCEDES-BENZ E350	3.5	6	Auto-7	2WD	Gasoline	CA	S2	California LEV-II SULEV	AMBXJ03.5S2A	midsize car	9.5	18	26	21	5	no
MERCEDES-BENZ E350	3.5	6	Auto-7	2WD	Gasoline	CA	S2	California LEV-II SULEV	AMBXJ03.5S2A	small car	9.5	17	26	20	5	no
MERCEDES-BENZ E350	3.5	6	Auto-7	2WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	AMBXJ03.5S2A	midsize car	7	18	26	21	5	no
MERCEDES-BENZ E350	3.5	6	Auto-7	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	AMBXV03.5BN4	midsize car	7	18	26	21	5	no
MERCEDES-BENZ E350	3.5	6	Auto-7	2WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	AMBXJ03.5S2A	small car	7	17	26	20	5	no
MERCEDES-BENZ E350	3.5	6	Auto-7	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	AMBXV03.5BN4	small car	7	17	26	20	5	no
MERCEDES-BENZ E350 4Matic	3.5	6	Auto-7	4WD	Gasoline	CA	U2	California LEV-II ULEV	AMBXV03.5U2A	midsize car	7	17	24	19	4	no
MERCEDES-BENZ E350 4Matic	3.5	6	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AMBXV03.5U2A	midsize car	6	17	24	19	4	no
MERCEDES-BENZ E550	5.5	8	Auto-7	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	AMBXV05.5BN4	midsize car	7	16	24	18	4	no
MERCEDES-BENZ E550	5.5	8	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	AMBXJ05.5U2A	small car	7	15	23	18	4	no
MERCEDES-BENZ E550	5.5	8	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AMBXJ05.5U2A	small car	6	15	23	18	4	no
MERCEDES-BENZ E550 4Matic	5.5	8	Auto-7	4WD	Gasoline	CA	U2	California LEV-II ULEV	AMBXJ05.5U2A	midsize car	7	15	23	18	4	no
