Model	Displ	Cyl	Trans	Drive	Fuel	Sales Area	Stnd	Stnd Description	Underhood ID	Veh Class	Air Pollution Score	City MPG	Hwy MPG	Cmb MPG	Greenhouse Gas Score	SmartWay	Comb CO2 
KIA Rio	1.6	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EKMXV01.6DBE	small car	5	27	37	31	8	Yes	286
KIA Rio	1.6	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	EKMXV01.6DBE	small car	6	27	37	31	8	Yes	286
KIA Rio	1.6	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EKMXV01.6DBE	small car	5	27	37	31	8	Yes	286
KIA Rio	1.6	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	EKMXV01.6DBE	small car	6	27	37	31	8	Yes	286
KIA Rio ECO	1.6	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EKMXV01.6DBE	small car	5	28	37	31	8	Yes	281
KIA Rio ECO	1.6	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	EKMXV01.6DBE	small car	6	28	37	31	8	Yes	281
KIA Sedona	3.5	6	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EKMXT03.54SE	minivan	5	17	24	20	5	No	456
KIA Sedona	3.5	6	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	EKMXT03.54SE	minivan	6	17	24	20	5	No	456
KIA Sorento	2.4	4	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EKMXV02.44PE	small SUV	5	19	24	21	5	No	423
KIA Sorento	2.4	4	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	EKMXV02.44PE	small SUV	6	19	24	21	5	No	423
KIA Sorento	2.4	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EKMXV02.44PE	small SUV	5	20	26	22	5	No	398
KIA Sorento	2.4	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	EKMXV02.44PE	small SUV	6	20	26	22	5	No	398
KIA Sorento	2.4	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EKMXV02.44PE	small SUV	5	19	27	21	5	No	413
KIA Sorento	2.4	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	EKMXV02.44PE	small SUV	6	19	27	21	5	No	413
KIA Sorento	3.3	6	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EKMXV03.34RE	small SUV	5	18	24	20	5	No	448
KIA Sorento	3.3	6	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	EKMXV03.34RE	small SUV	6	18	24	20	5	No	448
KIA Sorento	3.3	6	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EKMXV03.34RE	small SUV	5	18	25	21	5	No	427
KIA Sorento	3.3	6	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	EKMXV03.34RE	small SUV	6	18	25	21	5	No	427
KIA Soul	1.6	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EKMXV01.6DBE	station wagon	5	24	30	26	7	No	332
KIA Soul	1.6	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	EKMXV01.6DBE	station wagon	6	24	30	26	7	Yes	332
KIA Soul	1.6	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EKMXV01.6DBE	station wagon	5	24	30	26	7	No	335
KIA Soul	1.6	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	EKMXV01.6DBE	station wagon	6	24	30	26	7	Yes	335
KIA Soul	2	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EKMXV02.04CE	station wagon	5	23	31	26	7	No	341
KIA Soul	2	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	EKMXV02.04CE	station wagon	6	23	31	26	7	Yes	341
KIA Soul ECO dynamics	2	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EKMXV02.04CE	station wagon	5	24	31	27	7	No	334
KIA Soul ECO dynamics	2	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	EKMXV02.04CE	station wagon	6	24	31	27	7	Yes	334
KIA Sportage	2	4	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EKMXT02.04ME	small SUV	5	19	24	21	5	No	421
KIA Sportage	2	4	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	EKMXT02.04ME	small SUV	6	19	24	21	5	No	421
KIA Sportage	2	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EKMXT02.04ME	small SUV	5	20	26	23	6	No	393
KIA Sportage	2	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	EKMXT02.04ME	small SUV	6	20	26	23	6	No	393
KIA Sportage	2.4	4	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EKMXT02.44NE	small SUV	5	19	26	22	5	No	400
KIA Sportage	2.4	4	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	EKMXT02.44NE	small SUV	6	19	26	22	5	No	400
KIA Sportage	2.4	4	Auto-6	4WD	Gasoline	CA	PZEV	California PZEV	EKMXT02.45NP	small SUV	9	19	26	22	5	No	400
KIA Sportage	2.4	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EKMXT02.44NE	small SUV	5	21	28	24	6	No	373
KIA Sportage	2.4	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	EKMXT02.44NE	small SUV	6	21	28	24	6	No	373
LAMBORGHINI Aventador Coupe	6.5	12	AMS-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ENLXV06.5L83	small car	5	11	17	13	1	No	692
LAMBORGHINI Aventador Coupe	6.5	12	AMS-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ENLXV06.5L83	small car	5	11	18	13	1	No	676
LAMBORGHINI Aventador Coupe	6.5	12	AMS-7	4WD	Gasoline	CA	L2	California LEV-II LEV	ENLXV06.5L83	small car	5	11	17	13	1	No	692
LAMBORGHINI Aventador Coupe	6.5	12	AMS-7	4WD	Gasoline	CA	L2	California LEV-II LEV	ENLXV06.5L83	small car	5	11	18	13	1	No	676
LAMBORGHINI Aventador Roadster	6.5	12	AMS-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ENLXV06.5L83	small car	5	10	16	12	1	No	742
LAMBORGHINI Aventador Roadster	6.5	12	AMS-7	4WD	Gasoline	CA	L2	California LEV-II LEV	ENLXV06.5L83	small car	5	10	16	12	1	No	742
LAMBORGHINI Gallardo Coupe	5.2	10	AMS-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EADXV05.2LR8	small car	5	13	20	16	3	No	562
LAMBORGHINI Gallardo Coupe	5.2	10	AMS-6	4WD	Gasoline	CA	L2	California LEV-II LEV	EADXV05.2LR8	small car	5	13	20	16	3	No	562
LAMBORGHINI Gallardo Coupe	5.2	10	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EADXV05.2LR8	small car	5	12	20	15	2	No	634
LAMBORGHINI Gallardo Coupe	5.2	10	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	EADXV05.2LR8	small car	5	12	20	15	2	No	634
LAMBORGHINI Gallardo Spyder	5.2	10	AMS-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EADXV05.2LR8	small car	5	13	20	16	3	No	564
LAMBORGHINI Gallardo Spyder	5.2	10	AMS-6	4WD	Gasoline	CA	L2	California LEV-II LEV	EADXV05.2LR8	small car	5	13	20	16	3	No	564
LAMBORGHINI Gallardo Spyder	5.2	10	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EADXV05.2LR8	small car	5	12	20	14	2	No	626
LAMBORGHINI Gallardo Spyder	5.2	10	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	EADXV05.2LR8	small car	5	12	20	14	2	No	626
LAND ROVER LR2	2	4	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EJLXT02.0001	small SUV	5	17	24	20	5	No	450
LAND ROVER LR2	2	4	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	EJLXT02.0001	small SUV	6	17	24	20	5	No	450
LAND ROVER Land Rover LR4	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EJLXT03.0001	standard SUV	5	14	19	16	3	No	552
LAND ROVER Land Rover LR4	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EJLXT03.0001	standard SUV	6	14	19	16	3	No	552
LAND ROVER Range Rover	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EJLXT03.0001	standard SUV	5	17	23	19	4	No	466
LAND ROVER Range Rover	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EJLXT03.0001	standard SUV	6	17	23	19	4	No	466
LAND ROVER Range Rover	5	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EJLXT05.0002	standard SUV	5	13	19	15	2	No	584
LAND ROVER Range Rover	5	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EJLXT05.0002	standard SUV	6	13	19	15	2	No	584
LAND ROVER Range Rover Evoque	2	4	SemiAuto-9	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EJLXT02.0FTP	small SUV	5	21	30	24	6	No	369
LAND ROVER Range Rover Evoque	2	4	SemiAuto-9	4WD	Gasoline	CA	L3SULEV30/PZEV	California LEV-III SULEV30/PZEV	EJLXT02.0FTP	small SUV	9	21	30	24	6	No	369
LAND ROVER Range Rover FFV	3	6	SemiAuto-8	4WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	EJLXT03.0002	standard SUV	5	12/17	16/23	14/19	4	No	469/466
LAND ROVER Range Rover FFV	3	6	SemiAuto-8	4WD	Ethanol/Gas	CA	U2	California LEV-II ULEV	EJLXT03.0002	standard SUV	6	12/17	16/23	14/19	4	No	469/466
LAND ROVER Range Rover FFV	5	8	SemiAuto-8	4WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	EJLXT05.0003	standard SUV	5	9/14	14/19	11/16	3	No	573/572
LAND ROVER Range Rover FFV	5	8	SemiAuto-8	4WD	Ethanol/Gas	CA	U2	California LEV-II ULEV	EJLXT05.0003	standard SUV	6	9/14	14/19	11/16	3	No	573/572
LAND ROVER Range Rover L FFV	3	6	SemiAuto-8	4WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	EJLXT03.0002	standard SUV	5	12/17	16/23	14/19	4	No	469/466
LAND ROVER Range Rover L FFV	3	6	SemiAuto-8	4WD	Ethanol/Gas	CA	U2	California LEV-II ULEV	EJLXT03.0002	standard SUV	6	12/17	16/23	14/19	4	No	469/466
LAND ROVER Range Rover L FFV	5	8	SemiAuto-8	4WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	EJLXT05.0003	standard SUV	5	9/14	14/19	11/16	3	No	573/572
LAND ROVER Range Rover L FFV	5	8	SemiAuto-8	4WD	Ethanol/Gas	CA	U2	California LEV-II ULEV	EJLXT05.0003	standard SUV	6	9/14	14/19	11/16	3	No	573/572
LAND ROVER Range Rover Sport	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EJLXT03.0001	standard SUV	5	17	23	19	4	No	471
LAND ROVER Range Rover Sport	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EJLXT03.0001	standard SUV	6	17	23	19	4	No	471
LAND ROVER Range Rover Sport	5	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EJLXT05.0002	standard SUV	5	14	19	16	3	No	569
LAND ROVER Range Rover Sport	5	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EJLXT05.0002	standard SUV	6	14	19	16	3	No	569
LAND ROVER Range Rover Sport FFV	5	8	SemiAuto-8	4WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	EJLXT05.0003	standard SUV	5	10/14	14/19	11/16	3	No	561/554
LAND ROVER Range Rover Sport FFV	5	8	SemiAuto-8	4WD	Ethanol/Gas	CA	U2	California LEV-II ULEV	EJLXT05.0003	standard SUV	6	10/14	14/19	11/16	3	No	561/554
LEXUS CT 200h	1.8	4	CVT	2WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	ETYXV01.8CCU	small car	7	43	40	42	9	Yes	211
LEXUS CT 200h	1.8	4	CVT	2WD	Gasoline	CA	S2	California LEV-II SULEV	ETYXV01.8CCU	small car	8	43	40	42	9	Yes	211
LEXUS ES 300h	2.5	4	SCV-6	2WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	ETYXV02.5CC4	midsize car	7	40	39	40	9	Yes	223
LEXUS ES 300h	2.5	4	SCV-6	2WD	Gasoline	CA	S2	California LEV-II SULEV	ETYXV02.5CC4	midsize car	8	40	39	40	9	Yes	223
LEXUS ES 350	3.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ETYXV03.5BEC	midsize car	5	21	31	24	6	No	362
LEXUS ES 350	3.5	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ETYXV03.5BEC	midsize car	6	21	31	24	6	No	362
LEXUS GS 350	3.5	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ETYXV03.5BEB	midsize car	5	19	26	21	5	No	413
LEXUS GS 350	3.5	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	ETYXV03.5BEB	midsize car	6	19	26	21	5	No	413
LEXUS GS 350	3.5	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ETYXV03.5BED	midsize car	5	19	29	23	6	No	392
LEXUS GS 350	3.5	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	ETYXV03.5BED	midsize car	6	19	29	23	6	No	392
LEXUS GS 450h	3.5	6	SCV-8	2WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	ETYXV03.5CC4	midsize car	7	29	34	31	8	Yes	283
LEXUS GS 450h	3.5	6	SCV-8	2WD	Gasoline	CA	S2	California LEV-II SULEV	ETYXV03.5CC4	midsize car	8	29	34	31	8	Yes	283
LEXUS GX 460	4.6	8	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ETYXT04.6BEX	standard SUV	5	15	20	17	3	No	518
LEXUS GX 460	4.6	8	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	ETYXT04.6BEX	standard SUV	6	15	20	17	3	No	518
LEXUS IS 250	2.5	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ETYXV02.5BEC	small car	5	20	27	23	6	No	389
LEXUS IS 250	2.5	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	ETYXV02.5BEC	small car	6	20	27	23	6	No	389
LEXUS IS 250	2.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ETYXV02.5BEC	small car	5	21	30	24	6	No	361
LEXUS IS 250	2.5	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ETYXV02.5BEC	small car	6	21	30	24	6	No	361
LEXUS IS 250 C	2.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ETYXV02.5BEC	small car	5	21	30	24	6	No	359
LEXUS IS 250 C	2.5	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ETYXV02.5BEC	small car	6	21	30	24	6	No	359
LEXUS IS 350	3.5	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ETYXV03.5BEB	small car	5	19	26	21	5	No	413
LEXUS IS 350	3.5	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	ETYXV03.5BEB	small car	6	19	26	21	5	No	413
LEXUS IS 350	3.5	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ETYXV03.5BEB	small car	5	19	28	22	5	No	396
LEXUS IS 350	3.5	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	ETYXV03.5BEB	small car	6	19	28	22	5	No	396
LEXUS IS 350C	3.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ETYXV03.5BEB	small car	5	19	27	22	5	No	400
LEXUS IS 350C	3.5	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ETYXV03.5BEB	small car	6	19	27	22	5	No	400
LEXUS IS F	5	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ETYXV05.0BEA	small car	5	16	23	18	4	No	475
LEXUS IS F	5	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	ETYXV05.0BEA	small car	6	16	23	18	4	No	475
LEXUS LS 460	4.6	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ETYXV04.6BEA	midsize car	5	16	23	18	4	No	487
LEXUS LS 460	4.6	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	ETYXV04.6BEA	midsize car	6	16	23	18	4	No	487
LEXUS LS 460	4.6	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ETYXV04.6BEA	midsize car	5	16	24	19	4	No	460
LEXUS LS 460	4.6	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	ETYXV04.6BEA	midsize car	6	16	24	19	4	No	460
LEXUS LS 460 L	4.6	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ETYXV04.6BEA	midsize car	5	16	23	18	4	No	487
LEXUS LS 460 L	4.6	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	ETYXV04.6BEA	midsize car	6	16	23	18	4	No	487
LEXUS LS 460 L	4.6	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ETYXV04.6BEA	midsize car	5	16	24	19	4	No	460
LEXUS LS 460 L	4.6	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	ETYXV04.6BEA	midsize car	6	16	24	19	4	No	460
LEXUS LS 600h L	5	8	SCV-8	4WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	ETYXV05.0CC4	midsize car	7	19	23	20	5	No	432
LEXUS LS 600h L	5	8	SCV-8	4WD	Gasoline	CA	S2	California LEV-II SULEV	ETYXV05.0CC4	midsize car	8	19	23	20	5	No	432
LEXUS LX 570	5.7	8	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ETYXT05.7BEY	standard SUV	5	12	17	14	2	No	623
LEXUS LX 570	5.7	8	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	ETYXT05.7BEY	standard SUV	6	12	17	14	2	No	623
LEXUS RX 350	3.5	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ETYXT03.5BER	small SUV	5	18	24	20	5	No	445
LEXUS RX 350	3.5	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ETYXT03.5BER	small SUV	5	18	26	21	5	No	420
LEXUS RX 350	3.5	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	ETYXT03.5BER	small SUV	6	18	24	20	5	No	445
LEXUS RX 350	3.5	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	ETYXT03.5BER	small SUV	6	18	26	21	5	No	420
LEXUS RX 350	3.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ETYXT03.5BER	small SUV	5	18	25	21	5	No	428
LEXUS RX 350	3.5	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ETYXT03.5BER	small SUV	6	18	25	21	5	No	428
LEXUS RX 450h	3.5	6	SCV-6	4WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	ETYXT03.5CC4	small SUV	7	30	28	29	7	Yes	309
LEXUS RX 450h	3.5	6	SCV-6	4WD	Gasoline	CA	S2	California LEV-II SULEV	ETYXT03.5CC4	small SUV	8	30	28	29	7	Yes	309
LEXUS RX 450h	3.5	6	SCV-6	2WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	ETYXT03.5CC4	small SUV	7	32	28	30	8	Yes	297
LEXUS RX 450h	3.5	6	SCV-6	2WD	Gasoline	CA	S2	California LEV-II SULEV	ETYXT03.5CC4	small SUV	8	32	28	30	8	Yes	297
LINCOLN MKS	3.5	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFMXV03.5VEP	large car	5	17	25	20	5	No	446
LINCOLN MKS	3.5	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	EFMXV03.5VEP	large car	6	17	25	20	5	No	446
LINCOLN MKS	3.7	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFMXV03.7VE8	large car	5	18	26	21	5	No	424
LINCOLN MKS	3.7	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	EFMXV03.7VE8	large car	6	18	26	21	5	No	424
LINCOLN MKS	3.7	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFMXV03.7VE8	large car	5	19	28	22	5	No	400
LINCOLN MKS	3.7	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	EFMXV03.7VE8	large car	6	19	28	22	5	No	400
LINCOLN MKT	3.5	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFMXV03.5VEP	small SUV	5	16	23	18	4	No	484
LINCOLN MKT	3.5	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	EFMXV03.5VEP	small SUV	6	16	23	18	4	No	484
LINCOLN MKT	3.7	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFMXV03.7VE8	standard SUV	5	17	25	20	5	No	446
LINCOLN MKT	3.7	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	EFMXV03.7VE8	standard SUV	6	17	25	20	5	No	446
LINCOLN MKT Livery	2	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFMXV02.0VE7	special purpose	5	20	28	23	6	No	382
LINCOLN MKT Livery	2	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	EFMXV02.0VE7	special purpose	6	20	28	23	6	No	382
LINCOLN MKT Livery	3.7	6	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFMXV03.7VE8	special purpose	5	17	24	19	4	No	462
LINCOLN MKX	3.7	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFMXT03.72EE	small SUV	5	17	23	19	4	No	460
LINCOLN MKX	3.7	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	EFMXT03.72EE	small SUV	6	17	23	19	4	No	460
LINCOLN MKX	3.7	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFMXT03.72EE	small SUV	5	18	26	21	5	No	421
LINCOLN MKX	3.7	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	EFMXT03.72EE	small SUV	6	18	26	21	5	No	421
LINCOLN MKZ	2	4	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFMXV02.0VEM	midsize car	5	22	31	25	6	No	354
LINCOLN MKZ	2	4	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	EFMXV02.0VEM	midsize car	6	22	31	25	6	No	354
LINCOLN MKZ	2	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFMXV02.0VEM	midsize car	5	22	33	26	7	No	340
LINCOLN MKZ	2	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	EFMXV02.0VEM	midsize car	6	22	33	26	7	Yes	340
LINCOLN MKZ	3.7	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFMXV03.7VE8	midsize car	5	18	26	21	5	No	429
LINCOLN MKZ	3.7	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	EFMXV03.7VE8	midsize car	6	18	26	21	5	No	429
LINCOLN MKZ	3.7	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFMXV03.7VE8	midsize car	5	19	28	22	5	No	408
LINCOLN MKZ	3.7	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	EFMXV03.7VE8	midsize car	6	19	28	22	5	No	408
LINCOLN MKZ Hybrid	2	4	CVT	2WD	Gasoline	FC	B3	Federal Tier 2 Bin 3	EFMXV02.0VZL	midsize car	7	38	37	38	9	Yes	233
LINCOLN MKZ Hybrid	2	4	CVT	2WD	Gasoline	FC	B3	Federal Tier 2 Bin 3	EFMXV02.0VZN	midsize car	7	38	37	38	9	Yes	233
LINCOLN MKZ Hybrid	2	4	CVT	2WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	EFMXV02.0VZS	midsize car	7	38	37	38	9	Yes	233
LINCOLN MKZ Hybrid	2	4	CVT	2WD	Gasoline	CA	PZEV	California PZEV	EFMXV02.0VZS	midsize car	9	38	37	38	9	Yes	233
LINCOLN Navigator FFV	5.4	8	Auto-6	4WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	EFMXT05.44BC	standard SUV	6	9/13	13/18	11/15	2	No	584/609
LINCOLN Navigator FFV	5.4	8	Auto-6	4WD	Ethanol/Gas	FA	B8	Federal Tier 2 Bin 8	EFMXT05.44HY	standard SUV	2	9/13	13/18	11/15	2	No	584/609
LINCOLN Navigator FFV	5.4	8	Auto-6	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	EFMXT05.44BC	standard SUV	6	10/14	14/20	12/16	3	No	536/557
LINCOLN Navigator FFV	5.4	8	Auto-6	2WD	Ethanol/Gas	FA	B8	Federal Tier 2 Bin 8	EFMXT05.44HY	standard SUV	2	10/14	14/20	12/16	3	No	536/557
LINCOLN Navigator Limo FFV	5.4	8	Auto-6	2WD	Ethanol/Gas	FC	B8	Federal Tier 2 Bin 8	EFMXT05.45BR	special purpose	2	N/A	N/A	N/A	N/A	No	N/A
LOTUS Evora	3.5	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ELTXV03.5JHB	small car	5	17	26	20	5	No	433
LOTUS Evora	3.5	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ELTXV03.5JHB	small car	5	18	26	21	5	No	420
LOTUS Evora	3.5	6	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	ELTXV03.5JHB	small car	5	17	26	20	5	No	433
LOTUS Evora	3.5	6	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	ELTXV03.5JHB	small car	5	18	26	21	5	No	420
LOTUS Evora	3.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ELTXV03.5JHB	small car	5	19	28	22	5	No	402
LOTUS Evora	3.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ELTXV03.5JHB	small car	5	19	28	22	5	No	396
