Model	Displ	Cyl	Trans	Drive	Fuel	Sales Area	Stnd	Stnd Description	Underhood ID	Veh Class	Air Pollution Score	City MPG	Hwy MPG	Cmb MPG	Greenhouse Gas Score	SmartWay 
INFINITI M56	5.6	8	SemiAuto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BNSXV05.6G9A	midsize car	5	16	25	19	3	no
INFINITI M56x	5.6	8	SemiAuto-7	4WD	Gasoline	CA	U2	California LEV-II ULEV	BNSXV05.6G9A	midsize car	6	16	23	18	3	no
INFINITI M56x	5.6	8	SemiAuto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BNSXV05.6G9A	midsize car	5	16	23	18	3	no
INFINITI QX56	5.6	8	SemiAuto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BNSXT05.6G9C	SUV	5	14	20	16	1	no
INFINITI QX56	5.6	8	SemiAuto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BNSXT05.6G9C	SUV	5	14	20	16	1	no
INFINITI QX56	5.6	8	SemiAuto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	BNSXT05.6G9C	SUV	5	14	20	16	1	no
INFINITI QX56	5.6	8	SemiAuto-7	4WD	Gasoline	CA	L2	California LEV-II LEV	BNSXT05.6G9C	SUV	5	14	20	16	1	no
ISUZU NPR	3	4	Auto-6	2WD	Diesel	FA	HDV2	"Federal HDV (10,001-14,000 GVWR)"	BSZXD03.03FA	special purpose	1	N/A	N/A	N/A	N/A	no
ISUZU NPR	3	4	Auto-6	2WD	Diesel	CA	U2	California LEV-II ULEV	BSZXD03.03FA	special purpose	1	N/A	N/A	N/A	N/A	no
JAGUAR Jaguar XJ LWB	5	8	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BJCXV05.0EAL	large car	6	15	21	17	2	no
JAGUAR Jaguar XJ LWB	5	8	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BJCXV05.0EAL	large car	6	15	22	18	3	no
JAGUAR Jaguar XJ LWB	5	8	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BJCXV05.0EAL	large car	5	15	21	17	2	no
JAGUAR Jaguar XJ LWB	5	8	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BJCXV05.0EAL	large car	5	15	22	18	3	no
JAGUAR XF	5	8	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BJCXV05.0EAL	midsize car	6	15	21	17	2	no
JAGUAR XF	5	8	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BJCXV05.0EAL	midsize car	6	16	23	19	3	no
JAGUAR XF	5	8	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BJCXV05.0EAL	midsize car	5	15	21	17	2	no
JAGUAR XF	5	8	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BJCXV05.0EAL	midsize car	5	16	23	19	3	no
JAGUAR XJ	5	8	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BJCXV05.0EAL	large car	6	16	23	19	3	no
JAGUAR XJ	5	8	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BJCXV05.0EAL	large car	5	16	23	19	3	no
JAGUAR XK	5	8	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BJCXV05.0EAL	small car	6	15	22	17	2	no
JAGUAR XK	5	8	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BJCXV05.0EAL	small car	6	16	24	19	3	no
JAGUAR XK	5	8	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BJCXV05.0EAL	small car	5	15	22	17	2	no
JAGUAR XK	5	8	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BJCXV05.0EAL	small car	5	16	24	19	3	no
JAGUAR XK Convertible	5	8	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BJCXV05.0EAL	small car	6	16	22	18	3	no
JAGUAR XK Convertible	5	8	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BJCXV05.0EAL	small car	5	16	22	18	3	no
JEEP Compass	2	4	CVT	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BCRXJ02.4VP1	SUV	6	23	27	24	5	no
JEEP Compass	2.4	4	CVT	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BCRXJ02.4VP1	SUV	6	21	27	24	5	no
JEEP Compass	2.4	4	CVT	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BCRXT02.4VP0	SUV	6	20	23	21	4	no
JEEP Compass	2.4	4	CVT	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BCRXT02.4VP0	SUV	6	21	26	23	5	no
JEEP Compass	2	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BCRXJ02.44P1	SUV	5	23	29	25	6	no
JEEP Compass	2	4	Man-5	2WD	Gasoline	CA	L2	California LEV-II LEV	BCRXJ02.44P1	SUV	5	23	29	25	6	no
JEEP Compass	2.4	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BCRXJ02.44P1	SUV	5	23	28	25	6	no
JEEP Compass	2.4	4	Man-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BCRXT02.44P0	SUV	5	22	28	24	5	no
JEEP Compass	2.4	4	Man-5	2WD	Gasoline	CA	L2	California LEV-II LEV	BCRXJ02.44P1	SUV	5	23	28	25	6	no
JEEP Compass	2.4	4	Man-5	4WD	Gasoline	CA	L2	California LEV-II LEV	BCRXT02.44P0	SUV	5	22	28	24	5	no
JEEP Grand Cherokee	5.7	8	Auto-5	2WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	BCRXT05.7VP0	SUV	6	14	20	16	1	no
JEEP Grand Cherokee	5.7	8	Auto-5	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	BCRXT05.7VP0	SUV	6	13	19	15	1	no
JEEP Grand Cherokee	5.7	8	Auto-5	2WD	Gasoline	CA	L2	California LEV-II LEV	BCRXT05.7VP0	SUV	6	14	20	16	1	no
JEEP Grand Cherokee	5.7	8	Auto-5	4WD	Gasoline	CA	L2	California LEV-II LEV	BCRXT05.7VP0	SUV	6	13	19	15	1	no
JEEP Grand Cherokee	3.6	6	Auto-5	2WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	BCRXT03.6RNA	SUV	5/5	13/16	17/23	14/18	4/3	no
JEEP Grand Cherokee	3.6	6	Auto-5	4WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	BCRXT03.6RNA	SUV	5/5	12/16	16/22	14/18	4/3	no
JEEP Grand Cherokee	5.7	8	Auto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BCRXT05.7RN0	SUV	5	14	20	16	1	no
JEEP Grand Cherokee	5.7	8	Auto-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BCRXT05.7RN0	SUV	5	13	19	15	1	no
JEEP Liberty	3.7	6	Auto-4	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BCRXT03.7VP0	SUV	6	16	22	18	3	no
JEEP Liberty	3.7	6	Auto-4	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BCRXT03.7VP0	SUV	6	15	21	17	2	no
JEEP Patriot	2	4	CVT	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BCRXJ02.4VP1	SUV	6	23	27	24	5	no
JEEP Patriot	2.4	4	CVT	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BCRXJ02.4VP1	SUV	6	21	27	24	5	no
JEEP Patriot	2.4	4	CVT	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BCRXT02.4VP0	SUV	6	20	23	21	4	no
JEEP Patriot	2.4	4	CVT	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BCRXT02.4VP0	SUV	6	21	26	23	5	no
JEEP Patriot	2	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BCRXJ02.44P1	SUV	5	23	29	25	6	no
JEEP Patriot	2	4	Man-5	2WD	Gasoline	CA	L2	California LEV-II LEV	BCRXJ02.44P1	SUV	5	23	29	25	6	no
JEEP Patriot	2.4	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BCRXJ02.44P1	SUV	5	23	28	25	6	no
JEEP Patriot	2.4	4	Man-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BCRXT02.44P0	SUV	5	22	28	24	5	no
JEEP Patriot	2.4	4	Man-5	2WD	Gasoline	CA	L2	California LEV-II LEV	BCRXJ02.44P1	SUV	5	23	28	25	6	no
JEEP Patriot	2.4	4	Man-5	4WD	Gasoline	CA	L2	California LEV-II LEV	BCRXT02.44P0	SUV	5	22	28	24	5	no
JEEP Wrangler	3.8	6	Man-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BCRXT03.8XP0	SUV	6	15	19	16	1	no
JEEP Wrangler	3.8	6	Auto-4	4WD	Gasoline	CA	U2	California LEV-II ULEV	BCRXT03.8XP0	SUV	6	15	19	17	2	no
JEEP Wrangler	3.8	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BCRXT03.8XP0	SUV	5	15	19	16	1	no
JEEP Wrangler	3.8	6	Auto-4	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BCRXT03.8XP0	SUV	5	15	19	17	2	no
KIA Borrego	3.8	6	Auto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXT03.8HM5	SUV	5	17	21	18	3	no
KIA Borrego	3.8	6	Auto-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXT03.8HM5	SUV	5	16	21	18	3	no
KIA Borrego	3.8	6	Auto-5	2WD	Gasoline	CA	L2	California LEV-II LEV	BKMXT03.8HM5	SUV	5	17	21	18	3	no
KIA Borrego	3.8	6	Auto-5	4WD	Gasoline	CA	L2	California LEV-II LEV	BKMXT03.8HM5	SUV	5	16	21	18	3	no
KIA Borrego	4.6	8	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXT04.6MM5	SUV	5	15	22	18	3	no
KIA Borrego	4.6	8	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXT04.6MM5	SUV	5	15	20	17	2	no
KIA Borrego	4.6	8	Auto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	BKMXT04.6MM5	SUV	5	15	22	18	3	no
KIA Borrego	4.6	8	Auto-6	4WD	Gasoline	CA	L2	California LEV-II LEV	BKMXT04.6MM5	SUV	5	15	20	17	2	no
KIA Forte	2	4	Auto-6	2WD	Gasoline	CA	S2	California LEV-II SULEV	BKMXV02.0TPC	midsize car	9	26	36	29	7	yes
KIA Forte	2.4	4	Auto-6	2WD	Gasoline	CA	S2	California LEV-II SULEV	BKMXV02.4DPC	midsize car	9	23	32	26	6	yes
KIA Forte	2	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXV02.0TW5	midsize car	6	25	34	29	7	yes
KIA Forte	2	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXV02.0TW5	midsize car	6	26	36	29	7	yes
KIA Forte	2.4	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXV02.4DW5	midsize car	6	22	32	26	6	yes
KIA Forte	2.4	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXV02.4DW5	midsize car	6	23	32	26	6	yes
KIA Forte	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXV02.0TW5	midsize car	5	25	34	29	7	yes
KIA Forte	2	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXV02.0TW5	midsize car	5	26	36	29	7	yes
KIA Forte	2.4	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXV02.4DW5	midsize car	5	22	32	26	6	no
KIA Forte	2.4	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXV02.4DW5	midsize car	5	23	32	26	6	no
KIA Forte Eco	2	4	Auto-6	2WD	Gasoline	CA	S2	California LEV-II SULEV	BKMXV02.0TPC	midsize car	9	27	37	30	7	yes
KIA Forte Eco	2	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXV02.0TW5	midsize car	6	27	37	30	7	yes
KIA Forte Eco	2	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXV02.0TW5	midsize car	5	27	37	30	7	yes
KIA Forte Koup	2	4	Auto-6	2WD	Gasoline	CA	S2	California LEV-II SULEV	BKMXV02.0TPC	small car	9	25	34	29	7	yes
KIA Forte Koup	2.4	4	Auto-6	2WD	Gasoline	CA	S2	California LEV-II SULEV	BKMXV02.4DPC	small car	9	23	31	26	6	yes
KIA Forte Koup	2	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXV02.0TW5	small car	6	24	33	28	7	yes
KIA Forte Koup	2	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXV02.0TW5	small car	6	25	34	29	7	yes
KIA Forte Koup	2.4	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXV02.4DW5	small car	6	22	32	26	6	yes
KIA Forte Koup	2.4	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXV02.4DW5	small car	6	23	31	26	6	yes
KIA Forte Koup	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXV02.0TW5	small car	5	24	33	28	7	yes
KIA Forte Koup	2	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXV02.0TW5	small car	5	25	34	29	7	yes
KIA Forte Koup	2.4	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXV02.4DW5	small car	5	22	32	26	6	no
KIA Forte Koup	2.4	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXV02.4DW5	small car	5	23	31	26	6	no
KIA Optima	2.4	4	Auto-6	2WD	Gasoline	CA	S2	California LEV-II SULEV	BKMXV02.4FPC	midsize car	9	24	34	27	6	yes
KIA Optima	2	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXV02.0EW5	midsize car	6	22	34	26	6	yes
KIA Optima	2.4	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXV02.4FW5	midsize car	6	24	34	27	6	yes
KIA Optima	2.4	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXV02.4FW5	midsize car	6	24	35	28	7	yes
KIA Optima	2	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXV02.0EW5	midsize car	5	22	34	26	6	no
KIA Optima	2.4	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXV02.4FW5	midsize car	5	24	34	27	6	no
KIA Optima	2.4	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXV02.4FW5	midsize car	5	24	35	28	7	yes
KIA Optima Hybrid	2.4	4	Auto-6	2WD	Gasoline	FA	B2	Federal Tier 2 Bin 2	BKMXV02.4GS2	midsize car	8	34	39	36	7	yes
KIA Optima Hybrid	2.4	4	Auto-6	2WD	Gasoline	CA	S2	California LEV-II SULEV	BKMXV02.4GS2	midsize car	8	34	39	36	7	yes
KIA Rio	1.6	4	Auto-4	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXV01.6BW5	small car	6	27	36	30	7	yes
KIA Rio	1.6	4	Man-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXV01.6BW5	small car	6	28	34	31	7	yes
KIA Rio	1.6	4	Auto-4	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXV01.6BW5	small car	5	27	36	30	7	yes
KIA Rio	1.6	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXV01.6BW5	small car	5	28	34	31	7	yes
KIA Rondo	2.4	4	Auto-4	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXV02.4UW5	station wagon	6	20	27	22	5	no
KIA Rondo	2.7	6	Auto-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXV02.7NW5	station wagon	6	18	26	21	4	no
KIA Rondo	2.4	4	Auto-4	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXV02.4UW5	station wagon	5	20	27	22	5	no
KIA Rondo	2.7	6	Auto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXV02.7NW5	station wagon	5	18	26	21	4	no
KIA Sedona	3.5	6	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXT03.5VW5	minivan	6	18	25	21	4	no
KIA Sedona	3.5	6	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXT03.5VW5	minivan	5	18	25	21	4	no
KIA Sorento	2.4	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXT02.4CW5	SUV	6	20	27	22	5	no
KIA Sorento	2.4	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXT02.4CW5	SUV	6	21	29	24	5	no
KIA Sorento	2.4	4	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXT02.4CW5	SUV	6	21	27	23	5	no
KIA Sorento	3.5	6	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXT03.5XW5	SUV	6	20	26	22	5	no
KIA Sorento	3.5	6	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXT03.5XW5	SUV	6	18	24	20	4	no
KIA Sorento	2.4	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXT02.4CW5	SUV	5	20	27	22	5	no
KIA Sorento	2.4	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXT02.4CW5	SUV	5	21	29	24	5	no
KIA Sorento	2.4	4	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXT02.4CW5	SUV	5	21	27	23	5	no
KIA Sorento	3.5	6	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXT03.5XW5	SUV	5	20	26	22	5	no
KIA Sorento	3.5	6	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXT03.5XW5	SUV	5	18	24	20	4	no
KIA Soul	1.6	4	Auto-4	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXV01.6AW5	station wagon	6	26	31	28	7	yes
KIA Soul	1.6	4	Man-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXV01.6AW5	station wagon	6	26	31	28	7	yes
KIA Soul	2	4	Auto-4	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXV02.0LW5	station wagon	6	24	30	26	6	yes
KIA Soul	2	4	Man-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXV02.0LW5	station wagon	6	24	30	26	6	yes
KIA Soul	1.6	4	Auto-4	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXV01.6AW5	station wagon	5	26	31	28	7	yes
KIA Soul	1.6	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXV01.6AW5	station wagon	5	26	31	28	7	yes
KIA Soul	2	4	Auto-4	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXV02.0LW5	station wagon	5	24	30	26	6	no
KIA Soul	2	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXV02.0LW5	station wagon	5	24	30	26	6	no
KIA Sportage	2.4	4	Auto-6	2WD	Gasoline	CA	S2	California LEV-II SULEV	BKMXT02.4SPC	SUV	9	22	31	25	6	yes
KIA Sportage	2.4	4	Auto-6	4WD	Gasoline	CA	S2	California LEV-II SULEV	BKMXT02.4SPC	SUV	9	21	28	23	5	no
KIA Sportage	2	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXT02.0KW5	SUV	6	22	27	24	5	no
KIA Sportage	2	4	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXT02.0KW5	SUV	6	21	25	23	5	no
KIA Sportage	2.4	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXT02.4SW5	SUV	6	21	29	24	5	no
KIA Sportage	2.4	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXT02.4SW5	SUV	6	22	31	25	6	yes
KIA Sportage	2.4	4	Man-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXT02.4SW5	SUV	6	20	27	22	5	no
KIA Sportage	2.4	4	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BKMXT02.4SW5	SUV	6	21	28	23	5	no
KIA Sportage	2	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXT02.0KW5	SUV	5	22	27	24	5	no
KIA Sportage	2	4	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXT02.0KW5	SUV	5	21	25	23	5	no
KIA Sportage	2.4	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXT02.4SW5	SUV	5	21	29	24	5	no
KIA Sportage	2.4	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXT02.4SW5	SUV	5	22	31	25	6	no
KIA Sportage	2.4	4	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXT02.4SW5	SUV	5	20	27	22	5	no
KIA Sportage	2.4	4	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BKMXT02.4SW5	SUV	5	21	28	23	5	no
LAMBORGHINI Gallardo Coupe	5.2	10	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BADXV05.2LR8	small car	5	12	20	15	1	no
LAMBORGHINI Gallardo Coupe	5.2	10	AutoMan-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BADXV05.2LR8	small car	5	13	20	16	1	no
LAMBORGHINI Gallardo Coupe	5.2	10	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	BADXV05.2LR8	small car	5	12	20	15	1	no
LAMBORGHINI Gallardo Coupe	5.2	10	AutoMan-6	4WD	Gasoline	CA	L2	California LEV-II LEV	BADXV05.2LR8	small car	5	13	20	16	1	no
LAMBORGHINI Gallardo Spyder	5.2	10	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BADXV05.2LR8	small car	5	12	20	14	1	no
LAMBORGHINI Gallardo Spyder	5.2	10	AutoMan-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BADXV05.2LR8	small car	5	13	20	16	1	no
LAMBORGHINI Gallardo Spyder	5.2	10	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	BADXV05.2LR8	small car	5	12	20	14	1	no
LAMBORGHINI Gallardo Spyder	5.2	10	AutoMan-6	4WD	Gasoline	CA	L2	California LEV-II LEV	BADXV05.2LR8	small car	5	13	20	16	1	no
LAND ROVER LR2	3.2	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BLRXT03.2001	SUV	6	15	22	17	2	no
LAND ROVER LR2	3.2	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BLRXT03.2001	SUV	5	15	22	17	2	no
LAND ROVER LR4	5	8	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BLRXT05.0001	SUV	6	12	17	14	1	no
LAND ROVER LR4	5	8	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BLRXT05.0001	SUV	5	12	17	14	1	no
LAND ROVER Range Rover	5	8	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BLRXT05.0001	SUV	6	12	18	14	1	no
LAND ROVER Range Rover	5	8	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BLRXT05.0001	SUV	6	12	18	14	1	no
LAND ROVER Range Rover	5	8	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BLRXT05.0001	SUV	5	12	18	14	1	no
LAND ROVER Range Rover	5	8	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BLRXT05.0001	SUV	5	12	18	14	1	no
LAND ROVER Range Rover Sport	5	8	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BLRXT05.0001	SUV	6	12	17	14	1	no
LAND ROVER Range Rover Sport	5	8	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BLRXT05.0001	SUV	6	13	18	15	1	no
LAND ROVER Range Rover Sport	5	8	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BLRXT05.0001	SUV	5	12	17	14	1	no
LAND ROVER Range Rover Sport	5	8	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BLRXT05.0001	SUV	5	13	18	15	1	no
LEXUS CT 200h	1.8	4	CVT	2WD	Gasoline	CA	S2	California LEV-II SULEV	BTYXV01.8CC4	small car	8	43	40	42	9	yes
LEXUS CT 200h	1.8	4	CVT	2WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	BTYXV01.8CC4	small car	7	43	40	42	9	yes
LEXUS ES 350	3.5	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BTYXV03.5BEA	midsize car	6	19	27	22	5	no
LEXUS ES 350	3.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BTYXV03.5BEA	midsize car	5	19	27	22	5	no
LEXUS GS 350	3.5	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BTYXV03.5BEB	midsize car	6	18	25	20	4	no
LEXUS GS 350	3.5	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BTYXV03.5BEB	midsize car	6	19	26	22	5	no
LEXUS GS 350	3.5	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BTYXV03.5BEB	midsize car	5	18	25	20	4	no
LEXUS GS 350	3.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BTYXV03.5BEB	midsize car	5	19	26	22	5	no
LEXUS GS 450h	3.5	6	Other-1	2WD	Gasoline	CA	S2	California LEV-II SULEV	BTYXV03.5CC4	small car	8	22	25	23	5	no
LEXUS GS 450h	3.5	6	Other-1	2WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	BTYXV03.5CC4	small car	7	22	25	23	5	no
LEXUS GS 460	4.6	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	BTYXV04.6BEA	midsize car	6	17	24	20	4	no
LEXUS GS 460	4.6	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BTYXV04.6BEA	midsize car	5	17	24	20	4	no
LEXUS GX 460	4.6	8	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BTYXT04.6BEX	SUV	6	15	20	17	2	no
LEXUS GX 460	4.6	8	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BTYXT04.6BEX	SUV	5	15	20	17	2	no
